ts_utc_iso,ts_epoch,level,logger,event,msg_template,message,path,ticker,side,action,decision,kelly_fraction,qty,price_cents,price_dollars,spot_usd,strike_usd,strike_src,tte_s,mode,time_in_force,fee_assumption,fee_per_contract,bankroll_usd,portfolio_value_usd,ev_after_fees,p_yes,p_no,market_p_yes,market_p_no,reason,order_id,diff_pct,max_pct,error,error_type,arg0,arg1,arg2,arg3,arg4,arg5,arg6,arg7,arg8,arg9,arg10,arg11,arg12,arg13,arg14,arg15,arg16,arg17,arg18,arg19,fields_json,exception
2026-01-16T01:34:02.309789+00:00,1768527242.309789,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:34:01Z  KXBTC15M-26JAN152045-45  tte=10m58s  spot=$95738.44  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=87.78%  mkt=89.00%  EV_yes=-2.22%  EV_no=-0.78%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95738.44,95608.4,,658,taker,,,,,,,0.8778298497200012,0.12217015027999878,0.89,0.12,signal,,,,,,01:34:01Z  KXBTC15M-26JAN152045-45  tte=10m58s  spot=$95738.44  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=87.78%  mkt=89.00%  EV_yes=-2.22%  EV_no=-0.78%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.12, ""market_p_yes"": 0.89, ""mode"": ""taker"", ""p_no"": 0.12217015027999878, ""p_yes"": 0.8778298497200012, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95738.44, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 658}",
2026-01-16T01:34:08.434782+00:00,1768527248.434782,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:34:08.489129+00:00,1768527248.489129,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:34:07Z  KXBTC15M-26JAN152045-45  tte=10m52s  spot=$95721.76  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=85.97%  mkt=88.00%  EV_yes=-3.03%  EV_no=-0.97%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95721.76,95608.4,,652,taker,,,,,,,0.8596575260162354,0.14034247398376465,0.88,0.14,signal,,,,,,01:34:07Z  KXBTC15M-26JAN152045-45  tte=10m52s  spot=$95721.76  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=85.97%  mkt=88.00%  EV_yes=-3.03%  EV_no=-0.97%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.14, ""market_p_yes"": 0.88, ""mode"": ""taker"", ""p_no"": 0.14034247398376465, ""p_yes"": 0.8596575260162354, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95721.76, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 652}",
2026-01-16T01:34:14.540890+00:00,1768527254.540890,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:34:14.594575+00:00,1768527254.594575,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:34:14Z  KXBTC15M-26JAN152045-45  tte=10m45s  spot=$95717.37  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=85.98%  mkt=88.00%  EV_yes=-3.02%  EV_no=-0.98%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95717.37,95608.4,,645,taker,,,,,,,0.8597877621650696,0.14021223783493042,0.88,0.14,signal,,,,,,01:34:14Z  KXBTC15M-26JAN152045-45  tte=10m45s  spot=$95717.37  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=85.98%  mkt=88.00%  EV_yes=-3.02%  EV_no=-0.98%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.14, ""market_p_yes"": 0.88, ""mode"": ""taker"", ""p_no"": 0.14021223783493042, ""p_yes"": 0.8597877621650696, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95717.37, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 645}",
2026-01-16T01:34:20.761993+00:00,1768527260.761993,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:34:20.814128+00:00,1768527260.814128,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:34:20Z  KXBTC15M-26JAN152045-45  tte=10m39s  spot=$95717.38  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=85.98%  mkt=88.00%  EV_yes=-3.02%  EV_no=-0.98%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95717.38,95608.4,,639,taker,,,,,,,0.8597877621650696,0.14021223783493042,0.88,0.14,signal,,,,,,01:34:20Z  KXBTC15M-26JAN152045-45  tte=10m39s  spot=$95717.38  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=85.98%  mkt=88.00%  EV_yes=-3.02%  EV_no=-0.98%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.14, ""market_p_yes"": 0.88, ""mode"": ""taker"", ""p_no"": 0.14021223783493042, ""p_yes"": 0.8597877621650696, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95717.38, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 639}",
2026-01-16T01:34:26.810724+00:00,1768527266.810724,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:34:26.867400+00:00,1768527266.867400,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:34:26Z  KXBTC15M-26JAN152045-45  tte=10m33s  spot=$95707.38  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=85.15%  mkt=87.00%  EV_yes=-2.85%  EV_no=-0.15%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95707.38,95608.4,,633,taker,,,,,,,0.8514617681503296,0.1485382318496704,0.87,0.14,signal,,,,,,01:34:26Z  KXBTC15M-26JAN152045-45  tte=10m33s  spot=$95707.38  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=85.15%  mkt=87.00%  EV_yes=-2.85%  EV_no=-0.15%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.14, ""market_p_yes"": 0.87, ""mode"": ""taker"", ""p_no"": 0.1485382318496704, ""p_yes"": 0.8514617681503296, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95707.38, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 633}",
2026-01-16T01:34:33.063643+00:00,1768527273.063643,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:34:33.117631+00:00,1768527273.117631,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:34:32Z  KXBTC15M-26JAN152045-45  tte=10m27s  spot=$95712.67  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=85.15%  mkt=88.00%  EV_yes=-3.85%  EV_no=-0.15%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95712.67,95608.4,,627,taker,,,,,,,0.8514617681503296,0.1485382318496704,0.88,0.14,signal,,,,,,01:34:32Z  KXBTC15M-26JAN152045-45  tte=10m27s  spot=$95712.67  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=85.15%  mkt=88.00%  EV_yes=-3.85%  EV_no=-0.15%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.14, ""market_p_yes"": 0.88, ""mode"": ""taker"", ""p_no"": 0.1485382318496704, ""p_yes"": 0.8514617681503296, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95712.67, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 627}",
