ticker,tte_bucket,p_raw,p_cal,market_p_yes,market_p_no,y_true
KXBTC15M-26JAN200945-45,600,0.085612,0.1402,0.25,0.76,1
KXBTC15M-26JAN200945-45,620,0.084062,0.109969,0.16,0.87,1
KXBTC15M-26JAN200945-45,640,0.111359,0.122973,0.14,0.88,1
KXBTC15M-26JAN200945-45,660,0.111359,0.145785,0.16,0.85,1
KXBTC15M-26JAN200945-45,680,0.122481,0.176675,0.17,0.85,1
KXBTC15M-26JAN200945-45,700,0.140312,0.218223,0.2,0.81,1
KXBTC15M-26JAN200945-45,720,0.140312,0.184686,0.22,0.8,1
KXBTC15M-26JAN201000-00,80,0.000188,0.006415,0.01,0.99,0
KXBTC15M-26JAN201000-00,100,0.000161,0.012873,0.03,0.97,0
KXBTC15M-26JAN201000-00,120,0.000101,0.004099,0.02,0.98,0
KXBTC15M-26JAN201000-00,140,0.001859,0.000837,0.01,0.99,0
KXBTC15M-26JAN201000-00,160,0.002093,0.004014,0.01,0.99,0
KXBTC15M-26JAN201000-00,180,0.001508,0.004744,0.02,0.99,0
KXBTC15M-26JAN201000-00,200,0.008904,0.010185,0.05,0.98,0
KXBTC15M-26JAN201000-00,220,0.010762,0.015372,0.05,0.98,0
KXBTC15M-26JAN201000-00,240,0.00674,0.00964,0.05,0.98,0
KXBTC15M-26JAN201000-00,260,0.009472,0.006033,0.07,0.99,0
KXBTC15M-26JAN201000-00,280,0.009472,0.005575,0.03,0.98,0
KXBTC15M-26JAN201000-00,300,0.006895,0.005217,0.03,0.99,0
KXBTC15M-26JAN201000-00,320,0.01781,0.009391,0.02,0.99,0
KXBTC15M-26JAN201000-00,340,0.021651,0.014871,0.05,0.98,0
KXBTC15M-26JAN201000-00,360,0.023846,0.023491,0.05,0.96,0
KXBTC15M-26JAN201000-00,380,0.041079,0.033254,0.06,0.95,0
KXBTC15M-26JAN201000-00,400,0.046104,0.037968,0.06,0.95,0
KXBTC15M-26JAN201000-00,420,0.041079,0.042092,0.11,0.92,0
KXBTC15M-26JAN201000-00,440,0.062703,0.047708,0.09,0.95,0
KXBTC15M-26JAN201000-00,460,0.049354,0.037966,0.12,0.94,0
KXBTC15M-26JAN201000-00,480,0.074207,0.073826,0.15,0.92,0
KXBTC15M-26JAN201000-00,500,0.087204,0.081511,0.14,0.88,0
KXBTC15M-26JAN201000-00,520,0.016391,0.012649,0.15,0.92,0
KXBTC15M-26JAN201000-00,540,0.019012,0.038123,0.1,0.94,0
KXBTC15M-26JAN201000-00,560,0.029424,0.054378,0.08,0.95,0
KXBTC15M-26JAN201000-00,580,0.024911,0.053812,0.1,0.95,0
KXBTC15M-26JAN201000-00,600,0.024911,0.052564,0.08,0.95,0
KXBTC15M-26JAN201000-00,620,0.031088,0.044745,0.1,0.95,0
KXBTC15M-26JAN201000-00,640,0.031088,0.034864,0.15,0.95,0
KXBTC15M-26JAN201000-00,660,0.031088,0.047338,0.1,0.94,0
KXBTC15M-26JAN201000-00,680,0.036866,0.068266,0.07,0.94,0
KXBTC15M-26JAN201000-00,700,0.029831,0.075241,0.09,0.94,0
KXBTC15M-26JAN201000-00,720,0.051539,0.080715,0.11,0.92,0
KXBTC15M-26JAN201015-15,80,0.000702,0.01503,0.13,0.93,0
KXBTC15M-26JAN201015-15,100,0.000702,0.030403,0.17,0.93,0
KXBTC15M-26JAN201015-15,120,0.000832,0.019841,0.09,0.95,0
KXBTC15M-26JAN201015-15,140,0.039988,0.039335,0.1,0.92,0
KXBTC15M-26JAN201015-15,160,0.00301,0.005767,0.04,0.98,0
KXBTC15M-26JAN201015-15,180,0.002419,0.007277,0.04,0.97,0
KXBTC15M-26JAN201015-15,200,0.002427,0.002484,0.02,0.99,0
KXBTC15M-26JAN201015-15,220,0.000738,0.000971,0.02,0.98,0
KXBTC15M-26JAN201015-15,240,0.000738,0.000952,0.01,0.99,0
KXBTC15M-26JAN201015-15,260,0.001131,0.000467,0.01,0.99,0
KXBTC15M-26JAN201015-15,280,0.001159,0.000417,0.02,0.98,0
KXBTC15M-26JAN201015-15,300,0.001159,0.00065,0.01,0.99,0
KXBTC15M-26JAN201015-15,320,0.002469,0.000703,0.02,0.99,0
KXBTC15M-26JAN201015-15,340,0.002469,0.000968,0.02,0.99,0
KXBTC15M-26JAN201015-15,360,0.010926,0.009695,0.03,0.98,0
KXBTC15M-26JAN201015-15,380,0.016152,0.010429,0.05,0.96,0
KXBTC15M-26JAN201015-15,400,0.012904,0.007915,0.06,0.96,0
KXBTC15M-26JAN201015-15,420,0.015205,0.013619,0.06,0.95,0
KXBTC15M-26JAN201015-15,440,0.031827,0.020205,0.08,0.93,0
KXBTC15M-26JAN201015-15,460,0.047432,0.036174,0.1,0.93,0
KXBTC15M-26JAN201015-15,480,0.049622,0.047239,0.16,0.86,0
KXBTC15M-26JAN201015-15,500,0.066279,0.059262,0.2,0.86,0
KXBTC15M-26JAN201015-15,520,0.037348,0.032001,0.18,0.85,0
KXBTC15M-26JAN201015-15,540,0.066279,0.107913,0.32,0.71,0
KXBTC15M-26JAN201015-15,560,0.05274,0.088416,0.23,0.8,0
KXBTC15M-26JAN201015-15,580,0.037272,0.074223,0.23,0.78,0
KXBTC15M-26JAN201015-15,600,0.088035,0.143286,0.27,0.76,0
KXBTC15M-26JAN201015-15,620,0.043955,0.061282,0.25,0.79,0
KXBTC15M-26JAN201015-15,640,0.045027,0.050325,0.2,0.86,0
KXBTC15M-26JAN201015-15,660,0.064321,0.090145,0.24,0.79,0
KXBTC15M-26JAN201015-15,680,0.075361,0.120693,0.29,0.75,0
KXBTC15M-26JAN201015-15,700,0.117796,0.193984,0.23,0.8,0
KXBTC15M-26JAN201015-15,720,0.137529,0.181686,0.3,0.74,0
KXBTC15M-26JAN201030-30,80,0.999947,0.999089,0.99,0.01,1
KXBTC15M-26JAN201030-30,100,0.99995,0.998822,0.99,0.01,1
KXBTC15M-26JAN201030-30,120,0.999947,0.999867,0.99,0.02,1
KXBTC15M-26JAN201030-30,140,0.999033,0.999923,0.99,0.02,1
KXBTC15M-26JAN201030-30,160,0.999037,0.999497,0.98,0.03,1
KXBTC15M-26JAN201030-30,180,0.9922,0.993038,0.96,0.05,1
KXBTC15M-26JAN201030-30,200,0.987812,0.995105,0.97,0.04,1
KXBTC15M-26JAN201030-30,220,0.987812,0.993592,0.96,0.06,1
KXBTC15M-26JAN201030-30,240,0.987812,0.99454,0.96,0.07,1
KXBTC15M-26JAN201030-30,260,0.981208,0.994731,0.96,0.06,1
KXBTC15M-26JAN201030-30,280,0.980928,0.995519,0.96,0.06,1
KXBTC15M-26JAN201030-30,300,0.979578,0.993715,0.93,0.09,1
KXBTC15M-26JAN201030-30,320,0.940608,0.985041,0.9,0.12,1
KXBTC15M-26JAN201030-30,340,0.920599,0.974817,0.8,0.22,1
KXBTC15M-26JAN201030-30,360,0.87638,0.936795,0.77,0.24,1
KXBTC15M-26JAN201030-30,380,0.834732,0.925037,0.77,0.26,1
KXBTC15M-26JAN201030-30,400,0.803905,0.899951,0.73,0.31,1
KXBTC15M-26JAN201030-30,420,0.839608,0.911057,0.77,0.27,1
KXBTC15M-26JAN201030-30,440,0.776115,0.874177,0.78,0.25,1
KXBTC15M-26JAN201030-30,460,0.778558,0.862916,0.7,0.33,1
KXBTC15M-26JAN201030-30,480,0.802682,0.860622,0.74,0.29,1
KXBTC15M-26JAN201030-30,500,0.250213,0.273103,0.59,0.73,1
KXBTC15M-26JAN201030-30,520,0.196528,0.206851,0.32,0.72,1
KXBTC15M-26JAN201030-30,540,0.236141,0.299943,0.37,0.66,1
KXBTC15M-26JAN201030-30,560,0.212397,0.273613,0.33,0.69,1
KXBTC15M-26JAN201030-30,580,0.12056,0.185561,0.29,0.74,1
KXBTC15M-26JAN201030-30,600,0.097523,0.155169,0.24,0.78,1
KXBTC15M-26JAN201030-30,620,0.191381,0.228505,0.3,0.74,1
KXBTC15M-26JAN201030-30,640,0.235453,0.255501,0.36,0.67,1
KXBTC15M-26JAN201030-30,660,0.191426,0.232919,0.32,0.69,1
KXBTC15M-26JAN201030-30,680,0.345826,0.393426,0.44,0.6,1
KXBTC15M-26JAN201030-30,700,0.634507,0.615399,0.5,0.53,1
KXBTC15M-26JAN201030-30,720,0.659414,0.656233,0.6,0.44,1
KXBTC15M-26JAN201045-45,80,0.001124,0.020339,0.14,0.91,0
KXBTC15M-26JAN201045-45,100,0.0022,0.058269,0.24,0.84,0
KXBTC15M-26JAN201045-45,120,0.004817,0.071276,0.36,0.73,0
KXBTC15M-26JAN201045-45,140,0.02806,0.025226,0.18,0.85,0
KXBTC15M-26JAN201045-45,160,0.070727,0.12745,0.32,0.69,0
KXBTC15M-26JAN201045-45,180,0.056027,0.118174,0.26,0.86,0
KXBTC15M-26JAN201045-45,200,0.119722,0.164448,0.31,0.71,0
KXBTC15M-26JAN201045-45,220,0.276098,0.380367,0.43,0.58,0
KXBTC15M-26JAN201045-45,240,0.321466,0.454322,0.47,0.57,0
KXBTC15M-26JAN201045-45,260,0.344829,0.428961,0.44,0.58,0
KXBTC15M-26JAN201045-45,280,0.369858,0.472604,0.43,0.59,0
KXBTC15M-26JAN201045-45,300,0.654393,0.78457,0.55,0.46,0
KXBTC15M-26JAN201045-45,320,0.364025,0.462692,0.49,0.54,0
KXBTC15M-26JAN201045-45,340,0.40946,0.531195,0.52,0.49,0
KXBTC15M-26JAN201045-45,360,0.694626,0.803515,0.56,0.46,0
KXBTC15M-26JAN201045-45,380,0.693375,0.820799,0.66,0.35,0
KXBTC15M-26JAN201045-45,400,0.645675,0.769483,0.64,0.37,0
KXBTC15M-26JAN201045-45,420,0.63297,0.744034,0.59,0.44,0
KXBTC15M-26JAN201045-45,440,0.500451,0.59568,0.54,0.49,0
KXBTC15M-26JAN201045-45,460,0.700293,0.79382,0.64,0.39,0
KXBTC15M-26JAN201045-45,480,0.75331,0.817989,0.68,0.36,0
KXBTC15M-26JAN201045-45,500,0.742446,0.818873,0.69,0.35,0
KXBTC15M-26JAN201045-45,520,0.628023,0.694889,0.63,0.38,0
KXBTC15M-26JAN201045-45,540,0.718636,0.724615,0.71,0.33,0
KXBTC15M-26JAN201045-45,560,0.761646,0.759459,0.73,0.3,0
KXBTC15M-26JAN201045-45,580,0.761646,0.75436,0.75,0.28,0
KXBTC15M-26JAN201045-45,600,0.751697,0.744939,0.69,0.34,0
KXBTC15M-26JAN201045-45,620,0.751697,0.756849,0.69,0.33,0
KXBTC15M-26JAN201045-45,640,0.781334,0.797483,0.69,0.32,0
KXBTC15M-26JAN201045-45,660,0.747075,0.749107,0.68,0.35,0
KXBTC15M-26JAN201045-45,680,0.662325,0.658377,0.69,0.34,0
KXBTC15M-26JAN201045-45,700,0.77284,0.724513,0.69,0.34,0
KXBTC15M-26JAN201045-45,720,0.610003,0.613652,0.67,0.35,0
KXBTC15M-26JAN201100-00,80,0.005781,0.057228,0.18,0.88,1
KXBTC15M-26JAN201100-00,100,0.002537,0.063102,0.18,0.86,1
KXBTC15M-26JAN201100-00,120,0.005244,0.075678,0.3,0.82,1
KXBTC15M-26JAN201100-00,140,0.031732,0.029436,0.31,0.72,1
KXBTC15M-26JAN201100-00,160,0.048069,0.088358,0.17,0.85,1
KXBTC15M-26JAN201100-00,180,0.073395,0.148353,0.22,0.81,1
KXBTC15M-26JAN201100-00,200,0.07321,0.098358,0.11,0.92,1
KXBTC15M-26JAN201100-00,220,0.057868,0.085258,0.08,0.94,1
KXBTC15M-26JAN201100-00,240,0.045098,0.069188,0.08,0.95,1
KXBTC15M-26JAN201100-00,260,0.11343,0.120639,0.13,0.9,1
KXBTC15M-26JAN201100-00,280,0.098375,0.101245,0.12,0.89,1
KXBTC15M-26JAN201100-00,300,0.097119,0.113697,0.12,0.91,1
KXBTC15M-26JAN201100-00,320,0.160026,0.169888,0.16,0.88,1
KXBTC15M-26JAN201100-00,340,0.167604,0.193849,0.15,0.88,1
KXBTC15M-26JAN201100-00,360,0.174791,0.217438,0.31,0.72,1
KXBTC15M-26JAN201100-00,380,0.28266,0.346809,0.39,0.64,1
KXBTC15M-26JAN201100-00,400,0.28266,0.339198,0.37,0.67,1
KXBTC15M-26JAN201100-00,420,0.288958,0.360623,0.33,0.71,1
KXBTC15M-26JAN201100-00,440,0.140457,0.132622,0.31,0.71,1
KXBTC15M-26JAN201100-00,460,0.23468,0.25061,0.37,0.67,1
KXBTC15M-26JAN201100-00,480,0.140457,0.149267,0.32,0.72,1
KXBTC15M-26JAN201100-00,500,0.314287,0.351414,0.41,0.61,1
KXBTC15M-26JAN201100-00,520,0.244449,0.263033,0.39,0.64,1
KXBTC15M-26JAN201100-00,540,0.195922,0.258811,0.54,0.47,1
KXBTC15M-26JAN201100-00,560,0.274905,0.335501,0.38,0.64,1
KXBTC15M-26JAN201100-00,580,0.166367,0.237054,0.28,0.73,1
KXBTC15M-26JAN201100-00,600,0.126287,0.189512,0.27,0.75,1
KXBTC15M-26JAN201100-00,620,0.199525,0.237042,0.33,0.7,1
KXBTC15M-26JAN201100-00,640,0.125678,0.138479,0.26,0.77,1
KXBTC15M-26JAN201100-00,660,0.112169,0.146708,0.23,0.8,1
KXBTC15M-26JAN201100-00,680,0.122626,0.176837,0.25,0.77,1
KXBTC15M-26JAN201100-00,700,0.172609,0.25072,0.31,0.72,1
KXBTC15M-26JAN201100-00,720,0.242056,0.287728,0.3,0.72,1
KXBTC15M-26JAN201115-15,80,0.998505,0.99193,0.98,0.04,1
KXBTC15M-26JAN201115-15,100,0.999378,0.994733,0.98,0.05,1
KXBTC15M-26JAN201115-15,120,0.999377,0.999137,0.99,0.04,1
KXBTC15M-26JAN201115-15,140,0.993939,0.999228,0.98,0.04,1
KXBTC15M-26JAN201115-15,160,0.986135,0.992712,0.97,0.06,1
KXBTC15M-26JAN201115-15,180,0.969653,0.975986,0.96,0.06,1
KXBTC15M-26JAN201115-15,200,0.928503,0.965308,0.84,0.19,1
KXBTC15M-26JAN201115-15,220,0.755015,0.841421,0.76,0.28,1
KXBTC15M-26JAN201115-15,240,0.274103,0.396292,0.57,0.46,1
KXBTC15M-26JAN201115-15,260,0.201616,0.237044,0.5,0.52,1
KXBTC15M-26JAN201115-15,280,0.060413,0.05545,0.34,0.68,1
KXBTC15M-26JAN201115-15,300,0.045113,0.046823,0.15,0.86,1
KXBTC15M-26JAN201115-15,320,0.071703,0.059211,0.18,0.84,1
KXBTC15M-26JAN201115-15,340,0.071703,0.067464,0.19,0.85,1
KXBTC15M-26JAN201115-15,360,0.089204,0.103918,0.26,0.78,1
KXBTC15M-26JAN201115-15,380,0.136477,0.146818,0.3,0.74,1
KXBTC15M-26JAN201115-15,400,0.196063,0.222103,0.34,0.68,1
KXBTC15M-26JAN201115-15,420,0.530551,0.642818,0.45,0.56,1
KXBTC15M-26JAN201115-15,440,0.558744,0.663778,0.63,0.41,1
KXBTC15M-26JAN201115-15,460,0.429589,0.496448,0.54,0.5,1
KXBTC15M-26JAN201115-15,480,0.420234,0.477454,0.61,0.42,1
KXBTC15M-26JAN201115-15,500,0.368417,0.417117,0.47,0.57,1
KXBTC15M-26JAN201115-15,520,0.391373,0.435428,0.49,0.53,1
KXBTC15M-26JAN201115-15,540,0.426562,0.476805,0.53,0.51,1
KXBTC15M-26JAN201115-15,560,0.703194,0.709394,0.7,0.33,1
KXBTC15M-26JAN201115-15,580,0.492839,0.534619,0.63,0.41,1
KXBTC15M-26JAN201115-15,600,0.561698,0.588616,0.63,0.4,1
KXBTC15M-26JAN201115-15,620,0.573911,0.595815,0.64,0.39,1
KXBTC15M-26JAN201115-15,640,0.577501,0.60206,0.62,0.42,1
KXBTC15M-26JAN201115-15,660,0.577501,0.597724,0.63,0.39,1
KXBTC15M-26JAN201115-15,680,0.667314,0.662548,0.65,0.38,1
KXBTC15M-26JAN201115-15,700,0.60226,0.591241,0.64,0.39,1
KXBTC15M-26JAN201115-15,720,0.689572,0.682436,0.72,0.31,1
KXBTC15M-26JAN201130-30,80,0.000304,0.008754,0.01,0.99,0
KXBTC15M-26JAN201130-30,100,0.000431,0.022926,0.03,0.99,0
KXBTC15M-26JAN201130-30,120,0.0103,0.120495,0.02,0.99,0
KXBTC15M-26JAN201130-30,140,0.0103,0.007165,0.05,0.97,0
KXBTC15M-26JAN201130-30,160,0.008659,0.016496,0.05,0.96,0
KXBTC15M-26JAN201130-30,180,0.006467,0.017665,0.07,0.96,0
KXBTC15M-26JAN201130-30,200,0.023928,0.029702,0.07,0.95,0
KXBTC15M-26JAN201130-30,220,0.021856,0.031774,0.06,0.96,0
KXBTC15M-26JAN201130-30,240,0.053777,0.082774,0.08,0.95,0
KXBTC15M-26JAN201130-30,260,0.055273,0.050834,0.11,0.92,0
KXBTC15M-26JAN201130-30,280,0.054542,0.04885,0.1,0.91,0
KXBTC15M-26JAN201130-30,300,0.067847,0.075216,0.15,0.87,0
KXBTC15M-26JAN201130-30,320,0.129061,0.128465,0.16,0.85,0
KXBTC15M-26JAN201130-30,340,0.1412,0.157195,0.2,0.81,0
KXBTC15M-26JAN201130-30,360,0.228133,0.28838,0.25,0.78,0
KXBTC15M-26JAN201130-30,380,0.276258,0.33798,0.33,0.71,0
KXBTC15M-26JAN201130-30,400,0.341559,0.418066,0.35,0.69,0
KXBTC15M-26JAN201130-30,420,0.5251,0.637101,0.46,0.55,0
KXBTC15M-26JAN201130-30,440,0.611784,0.721813,0.58,0.44,0
KXBTC15M-26JAN201130-30,460,0.558324,0.647696,0.54,0.47,0
KXBTC15M-26JAN201130-30,480,0.781554,0.842672,0.5,0.51,0
KXBTC15M-26JAN201130-30,500,0.870036,0.922786,0.7,0.32,0
KXBTC15M-26JAN201130-30,520,0.870036,0.914379,0.86,0.16,0
KXBTC15M-26JAN201130-30,540,0.842096,0.832054,0.8,0.21,0
KXBTC15M-26JAN201130-30,560,0.825805,0.81592,0.76,0.26,0
KXBTC15M-26JAN201130-30,580,0.825005,0.808959,0.8,0.22,0
KXBTC15M-26JAN201130-30,600,0.867381,0.846994,0.81,0.21,0
KXBTC15M-26JAN201130-30,620,0.757293,0.761943,0.79,0.23,0
KXBTC15M-26JAN201130-30,640,0.758332,0.775795,0.73,0.29,0
KXBTC15M-26JAN201130-30,660,0.765744,0.765962,0.67,0.34,0
KXBTC15M-26JAN201130-30,680,0.744368,0.727953,0.67,0.35,0
KXBTC15M-26JAN201130-30,700,0.646898,0.624764,0.73,0.28,0
KXBTC15M-26JAN201130-30,720,0.620695,0.62284,0.73,0.29,0
KXBTC15M-26JAN201145-45,80,2.9e-05,0.001914,0.01,0.99,0
KXBTC15M-26JAN201145-45,100,4.3e-05,0.005947,0.01,0.99,0
KXBTC15M-26JAN201145-45,120,5.3e-05,0.002497,0.01,0.99,0
KXBTC15M-26JAN201145-45,140,0.000414,0.000128,0.01,0.99,0
KXBTC15M-26JAN201145-45,160,0.000463,0.000889,0.01,0.99,0
KXBTC15M-26JAN201145-45,180,0.000527,0.001828,0.01,0.99,0
KXBTC15M-26JAN201145-45,200,0.001598,0.001578,0.01,0.99,0
KXBTC15M-26JAN201145-45,220,0.00294,0.004041,0.03,0.98,0
KXBTC15M-26JAN201145-45,240,0.005616,0.007965,0.05,0.96,0
KXBTC15M-26JAN201145-45,260,0.007869,0.004823,0.05,0.96,0
KXBTC15M-26JAN201145-45,280,0.006967,0.003813,0.05,0.96,0
KXBTC15M-26JAN201145-45,300,0.017766,0.015773,0.1,0.91,0
KXBTC15M-26JAN201145-45,320,0.031862,0.020234,0.12,0.89,0
KXBTC15M-26JAN201145-45,340,0.032238,0.024587,0.13,0.89,0
KXBTC15M-26JAN201145-45,360,0.031862,0.032617,0.1,0.91,0
KXBTC15M-26JAN201145-45,380,0.048316,0.040687,0.13,0.88,0
KXBTC15M-26JAN201145-45,400,0.043617,0.035458,0.17,0.85,0
KXBTC15M-26JAN201145-45,420,0.035271,0.03541,0.12,0.89,0
KXBTC15M-26JAN201145-45,440,0.060361,0.045458,0.15,0.86,0
KXBTC15M-26JAN201145-45,460,0.066738,0.054834,0.13,0.89,0
KXBTC15M-26JAN201145-45,480,0.049297,0.046896,0.13,0.89,0
KXBTC15M-26JAN201145-45,500,0.070438,0.063605,0.17,0.84,0
KXBTC15M-26JAN201145-45,520,0.056176,0.05072,0.16,0.85,0
KXBTC15M-26JAN201145-45,540,0.052569,0.089157,0.15,0.86,0
KXBTC15M-26JAN201145-45,560,0.058477,0.096294,0.22,0.79,0
KXBTC15M-26JAN201145-45,580,0.058477,0.105919,0.14,0.88,0
KXBTC15M-26JAN201145-45,600,0.058477,0.103928,0.14,0.88,0
KXBTC15M-26JAN201145-45,620,0.071745,0.095382,0.14,0.88,0
KXBTC15M-26JAN201145-45,640,0.071745,0.079758,0.15,0.86,0
KXBTC15M-26JAN201145-45,660,0.080875,0.110242,0.17,0.85,0
KXBTC15M-26JAN201145-45,680,0.166607,0.224326,0.18,0.83,0
KXBTC15M-26JAN201145-45,700,0.114388,0.190178,0.19,0.82,0
KXBTC15M-26JAN201145-45,720,0.121642,0.164313,0.19,0.82,0
KXBTC15M-26JAN201200-00,80,0.994721,0.981743,0.97,0.06,1
KXBTC15M-26JAN201200-00,100,0.996116,0.984485,0.93,0.08,1
KXBTC15M-26JAN201200-00,120,0.994058,0.995244,0.88,0.15,1
KXBTC15M-26JAN201200-00,140,0.794125,0.922173,0.75,0.27,1
KXBTC15M-26JAN201200-00,160,0.907953,0.949756,0.92,0.1,1
KXBTC15M-26JAN201200-00,180,0.909943,0.934538,0.88,0.13,1
KXBTC15M-26JAN201200-00,200,0.665962,0.784261,0.85,0.18,1
KXBTC15M-26JAN201200-00,220,0.822918,0.8902,0.77,0.25,1
KXBTC15M-26JAN201200-00,240,0.660687,0.785463,0.62,0.39,1
KXBTC15M-26JAN201200-00,260,0.575793,0.701162,0.54,0.48,1
KXBTC15M-26JAN201200-00,280,0.343618,0.437657,0.54,0.49,1
KXBTC15M-26JAN201200-00,300,0.330091,0.430939,0.46,0.57,1
KXBTC15M-26JAN201200-00,320,0.37315,0.475446,0.43,0.59,1
KXBTC15M-26JAN201200-00,340,0.361672,0.467997,0.49,0.53,1
KXBTC15M-26JAN201200-00,360,0.335298,0.426114,0.47,0.56,1
KXBTC15M-26JAN201200-00,380,0.387555,0.487781,0.5,0.52,1
KXBTC15M-26JAN201200-00,400,0.36535,0.449323,0.47,0.56,1
KXBTC15M-26JAN201200-00,420,0.36535,0.45571,0.52,0.51,1
KXBTC15M-26JAN201200-00,440,0.542347,0.645056,0.56,0.45,1
KXBTC15M-26JAN201200-00,460,0.405037,0.46612,0.49,0.54,1
KXBTC15M-26JAN201200-00,480,0.361966,0.410557,0.44,0.57,1
KXBTC15M-26JAN201200-00,500,0.672718,0.753715,0.52,0.5,1
KXBTC15M-26JAN201200-00,520,0.700101,0.766126,0.66,0.37,1
KXBTC15M-26JAN201200-00,540,0.700463,0.709232,0.72,0.29,1
KXBTC15M-26JAN201200-00,560,0.354885,0.410163,0.72,0.3,1
KXBTC15M-26JAN201200-00,580,0.690689,0.6955,0.66,0.35,1
KXBTC15M-26JAN201200-00,600,0.291369,0.357695,0.44,0.57,1
KXBTC15M-26JAN201200-00,620,0.306392,0.345053,0.39,0.63,1
KXBTC15M-26JAN201200-00,640,0.316485,0.339946,0.38,0.65,1
KXBTC15M-26JAN201200-00,660,0.365074,0.404138,0.34,0.68,1
KXBTC15M-26JAN201200-00,680,0.34345,0.391343,0.35,0.66,1
KXBTC15M-26JAN201200-00,700,0.42798,0.462183,0.41,0.62,1
KXBTC15M-26JAN201200-00,720,0.404378,0.43622,0.43,0.6,1
KXBTC15M-26JAN201215-15,80,0.999788,0.997735,0.99,0.01,1
KXBTC15M-26JAN201215-15,100,0.999795,0.997267,0.99,0.01,1
KXBTC15M-26JAN201215-15,120,0.999788,0.999618,0.99,0.01,1
KXBTC15M-26JAN201215-15,140,0.994319,0.999288,0.99,0.01,1
KXBTC15M-26JAN201215-15,160,0.993298,0.996489,0.99,0.01,1
KXBTC15M-26JAN201215-15,180,0.994612,0.995027,0.99,0.02,1
KXBTC15M-26JAN201215-15,200,0.970706,0.987173,0.98,0.03,1
KXBTC15M-26JAN201215-15,220,0.970173,0.98372,0.98,0.03,1
KXBTC15M-26JAN201215-15,240,0.959576,0.980509,0.98,0.05,1
KXBTC15M-26JAN201215-15,260,0.955647,0.98488,0.97,0.04,1
KXBTC15M-26JAN201215-15,280,0.959534,0.988445,0.96,0.06,1
KXBTC15M-26JAN201215-15,300,0.990074,0.997315,0.97,0.04,1
KXBTC15M-26JAN201215-15,320,0.982657,0.997135,0.97,0.04,1
KXBTC15M-26JAN201215-15,340,0.982657,0.996478,0.95,0.06,1
KXBTC15M-26JAN201215-15,360,0.982657,0.993635,0.97,0.04,1
KXBTC15M-26JAN201215-15,380,0.969762,0.991776,0.96,0.05,1
KXBTC15M-26JAN201215-15,400,0.973016,0.99227,0.96,0.05,1
KXBTC15M-26JAN201215-15,420,0.969349,0.98747,0.95,0.06,1
KXBTC15M-26JAN201215-15,440,0.961121,0.987784,0.96,0.05,1
KXBTC15M-26JAN201215-15,460,0.961121,0.985027,0.97,0.04,1
KXBTC15M-26JAN201215-15,480,0.954872,0.974592,0.95,0.06,1
KXBTC15M-26JAN201215-15,500,0.941743,0.970629,0.95,0.06,1
KXBTC15M-26JAN201215-15,520,0.865837,0.911107,0.9,0.11,1
KXBTC15M-26JAN201215-15,540,0.840252,0.83039,0.84,0.18,1
KXBTC15M-26JAN201215-15,560,0.749244,0.748754,0.82,0.2,1
KXBTC15M-26JAN201215-15,580,0.723478,0.722489,0.73,0.28,1
KXBTC15M-26JAN201215-15,600,0.789733,0.777437,0.74,0.29,1
KXBTC15M-26JAN201215-15,620,0.424014,0.457724,0.48,0.55,1
KXBTC15M-26JAN201215-15,640,0.459498,0.485335,0.48,0.54,1
KXBTC15M-26JAN201215-15,660,0.309876,0.351555,0.4,0.62,1
KXBTC15M-26JAN201215-15,680,0.460565,0.491309,0.49,0.52,1
KXBTC15M-26JAN201215-15,700,0.307664,0.369047,0.46,0.56,1
KXBTC15M-26JAN201215-15,720,0.290002,0.333056,0.54,0.47,1
KXBTC15M-26JAN201230-30,80,0.000157,0.005698,0.01,0.99,0
KXBTC15M-26JAN201230-30,100,0.000128,0.011258,0.01,0.99,0
KXBTC15M-26JAN201230-30,120,0.000128,0.004878,0.01,0.99,0
KXBTC15M-26JAN201230-30,140,0.001467,0.000622,0.01,0.99,0
KXBTC15M-26JAN201230-30,160,0.00154,0.002955,0.02,0.98,0
KXBTC15M-26JAN201230-30,180,0.00154,0.004836,0.01,0.99,0
KXBTC15M-26JAN201230-30,200,0.005497,0.006034,0.01,0.99,0
KXBTC15M-26JAN201230-30,220,0.008929,0.012687,0.02,0.99,0
KXBTC15M-26JAN201230-30,240,0.006802,0.009731,0.03,0.98,0
KXBTC15M-26JAN201230-30,260,0.016009,0.011367,0.06,0.95,0
KXBTC15M-26JAN201230-30,280,0.038134,0.031336,0.07,0.94,0
KXBTC15M-26JAN201230-30,300,0.056422,0.060737,0.07,0.94,0
KXBTC15M-26JAN201230-30,320,0.09295,0.083449,0.1,0.91,0
KXBTC15M-26JAN201230-30,340,0.086998,0.086031,0.13,0.89,0
KXBTC15M-26JAN201230-30,360,0.07471,0.085242,0.12,0.9,0
KXBTC15M-26JAN201230-30,380,0.060277,0.053559,0.08,0.94,0
KXBTC15M-26JAN201230-30,400,0.072315,0.066117,0.09,0.93,0
KXBTC15M-26JAN201230-30,420,0.080943,0.090517,0.09,0.92,0
KXBTC15M-26JAN201230-30,440,0.10606,0.092967,0.12,0.89,0
KXBTC15M-26JAN201230-30,460,0.114179,0.105442,0.12,0.89,0
