ticker,tte_bucket,side,p_cal,entry_price,ev,min_edge,win,pnl,y_true
KXBTC15M-26JAN172030-30,260,NO,0.9502,0.033,0.0168,0.01,0,-0.033,1
KXBTC15M-26JAN172030-30,280,NO,0.9518,0.033,0.0152,0.01,0,-0.033,1
KXBTC15M-26JAN172030-30,300,NO,0.9552,0.033,0.0118,0.01,0,-0.033,1
KXBTC15M-26JAN172030-30,360,NO,0.9164,0.053,0.0306,0.025,0,-0.053,1
KXBTC15M-26JAN172030-30,380,NO,0.8889,0.063,0.0481,0.025,0,-0.063,1
KXBTC15M-26JAN172030-30,400,NO,0.8766,0.063,0.0604,0.025,0,-0.063,1
KXBTC15M-26JAN172030-30,420,NO,0.881,0.083,0.036,0.025,0,-0.083,1
KXBTC15M-26JAN172030-30,440,NO,0.8541,0.083,0.0629,0.025,0,-0.083,1
KXBTC15M-26JAN172030-30,460,NO,0.8139,0.083,0.1031,0.025,0,-0.083,1
KXBTC15M-26JAN172030-30,480,NO,0.7422,0.133,0.1248,0.025,0,-0.133,1
KXBTC15M-26JAN172030-30,500,NO,0.6943,0.193,0.1127,0.025,0,-0.193,1
KXBTC15M-26JAN172030-30,520,NO,0.655,0.233,0.112,0.025,0,-0.233,1
KXBTC15M-26JAN172030-30,540,NO,0.6359,0.273,0.0911,0.025,0,-0.273,1
KXBTC15M-26JAN172030-30,580,NO,0.7004,0.273,0.0266,0.025,0,-0.273,1
KXBTC15M-26JAN172030-30,600,NO,0.6919,0.193,0.1151,0.05,0,-0.193,1
KXBTC15M-26JAN172030-30,620,NO,0.7069,0.183,0.1101,0.05,0,-0.183,1
KXBTC15M-26JAN172030-30,640,NO,0.6861,0.203,0.1109,0.05,0,-0.203,1
KXBTC15M-26JAN172030-30,660,NO,0.678,0.253,0.069,0.05,0,-0.253,1
KXBTC15M-26JAN172030-30,680,NO,0.622,0.293,0.085,0.05,0,-0.293,1
KXBTC15M-26JAN172045-45,80,YES,0.0682,0.053,0.0152,0.01,0,-0.053,0
KXBTC15M-26JAN172045-45,100,YES,0.098,0.083,0.015,0.01,0,-0.083,0
KXBTC15M-26JAN172045-45,140,YES,0.3802,0.153,0.2272,0.01,0,-0.153,0
KXBTC15M-26JAN172045-45,160,YES,0.3157,0.183,0.1327,0.01,0,-0.183,0
KXBTC15M-26JAN172045-45,180,YES,0.4012,0.193,0.2082,0.01,0,-0.193,0
KXBTC15M-26JAN172045-45,200,YES,0.3364,0.193,0.1434,0.01,0,-0.193,0
KXBTC15M-26JAN172045-45,220,YES,0.3245,0.163,0.1615,0.01,0,-0.163,0
KXBTC15M-26JAN172045-45,240,YES,0.3141,0.183,0.1311,0.01,0,-0.183,0
KXBTC15M-26JAN172045-45,260,YES,0.3526,0.283,0.0696,0.01,0,-0.283,0
KXBTC15M-26JAN172045-45,280,YES,0.3546,0.283,0.0716,0.01,0,-0.283,0
KXBTC15M-26JAN172045-45,300,YES,0.355,0.223,0.132,0.01,0,-0.223,0
KXBTC15M-26JAN172045-45,320,YES,0.3904,0.243,0.1474,0.01,0,-0.243,0
KXBTC15M-26JAN172045-45,340,YES,0.4059,0.253,0.1529,0.01,0,-0.253,0
KXBTC15M-26JAN172045-45,360,YES,0.4003,0.253,0.1473,0.025,0,-0.253,0
KXBTC15M-26JAN172045-45,380,YES,0.4881,0.243,0.2451,0.025,0,-0.243,0
KXBTC15M-26JAN172045-45,400,YES,0.4736,0.243,0.2306,0.025,0,-0.243,0
KXBTC15M-26JAN172045-45,420,YES,0.4349,0.253,0.1819,0.025,0,-0.253,0
KXBTC15M-26JAN172045-45,440,YES,0.4651,0.253,0.2121,0.025,0,-0.253,0
KXBTC15M-26JAN172045-45,460,YES,0.4113,0.253,0.1583,0.025,0,-0.253,0
KXBTC15M-26JAN172045-45,480,YES,0.4142,0.253,0.1612,0.025,0,-0.253,0
KXBTC15M-26JAN172045-45,500,YES,0.413,0.243,0.17,0.025,0,-0.243,0
KXBTC15M-26JAN172045-45,520,YES,0.4203,0.313,0.1073,0.025,0,-0.313,0
KXBTC15M-26JAN172045-45,540,YES,0.4263,0.323,0.1033,0.025,0,-0.323,0
KXBTC15M-26JAN172045-45,560,YES,0.4701,0.393,0.0771,0.025,0,-0.393,0
KXBTC15M-26JAN172045-45,580,YES,0.462,0.423,0.039,0.025,0,-0.423,0
KXBTC15M-26JAN172045-45,680,YES,0.6103,0.443,0.1673,0.05,0,-0.443,0
KXBTC15M-26JAN172100-00,80,YES,0.0575,0.023,0.0345,0.01,0,-0.023,0
KXBTC15M-26JAN172100-00,100,YES,0.0842,0.033,0.0512,0.01,0,-0.033,0
KXBTC15M-26JAN172100-00,120,YES,0.4137,0.033,0.3807,0.01,0,-0.033,0
KXBTC15M-26JAN172100-00,180,YES,0.1032,0.083,0.0202,0.01,0,-0.083,0
KXBTC15M-26JAN172100-00,200,YES,0.103,0.083,0.02,0.01,0,-0.083,0
KXBTC15M-26JAN172100-00,220,YES,0.1098,0.053,0.0568,0.01,0,-0.053,0
KXBTC15M-26JAN172100-00,240,YES,0.0912,0.053,0.0382,0.01,0,-0.053,0
KXBTC15M-26JAN172100-00,260,YES,0.1013,0.043,0.0583,0.01,0,-0.043,0
KXBTC15M-26JAN172100-00,280,YES,0.078,0.043,0.035,0.01,0,-0.043,0
KXBTC15M-26JAN172100-00,300,YES,0.0801,0.043,0.0371,0.01,0,-0.043,0
KXBTC15M-26JAN172100-00,320,YES,0.0864,0.043,0.0434,0.01,0,-0.043,0
KXBTC15M-26JAN172100-00,340,YES,0.1295,0.063,0.0665,0.01,0,-0.063,0
KXBTC15M-26JAN172100-00,360,YES,0.176,0.103,0.073,0.025,0,-0.103,0
KXBTC15M-26JAN172100-00,380,YES,0.2222,0.093,0.1292,0.025,0,-0.093,0
KXBTC15M-26JAN172100-00,400,YES,0.2171,0.093,0.1241,0.025,0,-0.093,0
KXBTC15M-26JAN172100-00,420,YES,0.2435,0.113,0.1305,0.025,0,-0.113,0
KXBTC15M-26JAN172100-00,440,YES,0.4518,0.193,0.2588,0.025,0,-0.193,0
KXBTC15M-26JAN172100-00,460,YES,0.4122,0.273,0.1392,0.025,0,-0.273,0
KXBTC15M-26JAN172100-00,480,YES,0.4688,0.373,0.0958,0.025,0,-0.373,0
KXBTC15M-26JAN172100-00,500,YES,0.4778,0.393,0.0848,0.025,0,-0.393,0
KXBTC15M-26JAN172100-00,520,YES,0.4614,0.393,0.0684,0.025,0,-0.393,0
KXBTC15M-26JAN172100-00,540,YES,0.5038,0.413,0.0908,0.025,0,-0.413,0
KXBTC15M-26JAN172100-00,560,YES,0.4999,0.433,0.0669,0.025,0,-0.433,0
KXBTC15M-26JAN172100-00,580,YES,0.5032,0.433,0.0702,0.025,0,-0.433,0
KXBTC15M-26JAN172100-00,600,YES,0.5126,0.403,0.1096,0.05,0,-0.403,0
KXBTC15M-26JAN172100-00,620,YES,0.4715,0.413,0.0585,0.05,0,-0.413,0
KXBTC15M-26JAN172100-00,640,YES,0.4837,0.423,0.0607,0.05,0,-0.423,0
KXBTC15M-26JAN172115-15,180,NO,0.9253,0.053,0.0217,0.01,0,-0.053,1
KXBTC15M-26JAN172115-15,260,YES,0.9236,0.903,0.0206,0.01,1,0.097,1
KXBTC15M-26JAN172115-15,320,YES,0.956,0.923,0.033,0.01,1,0.077,1
KXBTC15M-26JAN172115-15,340,YES,0.9634,0.873,0.0904,0.01,1,0.127,1
KXBTC15M-26JAN172115-15,360,YES,0.9302,0.853,0.0772,0.025,1,0.147,1
KXBTC15M-26JAN172115-15,380,YES,0.9473,0.873,0.0743,0.025,1,0.127,1
KXBTC15M-26JAN172115-15,400,YES,0.9088,0.873,0.0358,0.025,1,0.127,1
KXBTC15M-26JAN172115-15,420,YES,0.9409,0.903,0.0379,0.025,1,0.097,1
KXBTC15M-26JAN172115-15,440,YES,0.944,0.893,0.051,0.025,1,0.107,1
KXBTC15M-26JAN172115-15,520,YES,0.8525,0.723,0.1295,0.025,1,0.277,1
KXBTC15M-26JAN172115-15,540,YES,0.8156,0.763,0.0526,0.025,1,0.237,1
KXBTC15M-26JAN172115-15,660,NO,0.7099,0.233,0.0571,0.05,0,-0.233,1
KXBTC15M-26JAN172130-30,80,NO,0.074,0.173,0.753,0.01,0,-0.173,1
KXBTC15M-26JAN172130-30,100,NO,0.113,0.323,0.564,0.01,0,-0.323,1
KXBTC15M-26JAN172130-30,120,NO,0.0823,0.203,0.7147,0.01,0,-0.203,1
KXBTC15M-26JAN172130-30,140,NO,0.4658,0.323,0.2112,0.01,0,-0.323,1
KXBTC15M-26JAN172130-30,160,NO,0.6006,0.203,0.1964,0.01,0,-0.203,1
KXBTC15M-26JAN172130-30,180,NO,0.8544,0.043,0.1026,0.01,0,-0.043,1
KXBTC15M-26JAN172130-30,200,NO,0.8281,0.053,0.1189,0.01,0,-0.053,1
KXBTC15M-26JAN172130-30,220,NO,0.8757,0.073,0.0513,0.01,0,-0.073,1
KXBTC15M-26JAN172130-30,260,NO,0.8249,0.153,0.0221,0.01,0,-0.153,1
KXBTC15M-26JAN172130-30,300,NO,0.835,0.143,0.022,0.01,0,-0.143,1
KXBTC15M-26JAN172130-30,340,NO,0.805,0.123,0.072,0.01,0,-0.123,1
KXBTC15M-26JAN172130-30,360,NO,0.7788,0.123,0.0982,0.025,0,-0.123,1
KXBTC15M-26JAN172130-30,380,NO,0.8034,0.133,0.0636,0.025,0,-0.133,1
KXBTC15M-26JAN172130-30,400,NO,0.7884,0.153,0.0586,0.025,0,-0.153,1
KXBTC15M-26JAN172130-30,420,NO,0.7935,0.163,0.0435,0.025,0,-0.163,1
KXBTC15M-26JAN172130-30,440,NO,0.7739,0.183,0.0431,0.025,0,-0.183,1
KXBTC15M-26JAN172130-30,460,NO,0.7507,0.203,0.0463,0.025,0,-0.203,1
KXBTC15M-26JAN172130-30,540,NO,0.723,0.193,0.084,0.025,0,-0.193,1
KXBTC15M-26JAN172130-30,560,NO,0.753,0.203,0.044,0.025,0,-0.203,1
KXBTC15M-26JAN172130-30,580,NO,0.7488,0.203,0.0482,0.025,0,-0.203,1
KXBTC15M-26JAN172130-30,600,NO,0.716,0.203,0.081,0.05,0,-0.203,1
KXBTC15M-26JAN172130-30,680,NO,0.7189,0.193,0.0881,0.05,0,-0.193,1
KXBTC15M-26JAN172130-30,700,NO,0.7068,0.133,0.1602,0.05,0,-0.133,1
KXBTC15M-26JAN172130-30,720,NO,0.743,0.143,0.114,0.05,0,-0.143,1
KXBTC15M-26JAN172145-45,100,YES,0.0775,0.063,0.0145,0.01,0,-0.063,0
KXBTC15M-26JAN172145-45,120,YES,0.0438,0.013,0.0308,0.01,0,-0.013,0
KXBTC15M-26JAN172145-45,220,YES,0.0284,0.013,0.0154,0.01,0,-0.013,0
KXBTC15M-26JAN172145-45,240,YES,0.0486,0.033,0.0156,0.01,0,-0.033,0
KXBTC15M-26JAN172145-45,260,YES,0.0531,0.033,0.0201,0.01,0,-0.033,0
KXBTC15M-26JAN172145-45,320,YES,0.0434,0.023,0.0204,0.01,0,-0.023,0
KXBTC15M-26JAN172145-45,340,YES,0.051,0.023,0.028,0.01,0,-0.023,0
KXBTC15M-26JAN172145-45,360,YES,0.0669,0.023,0.0439,0.025,0,-0.023,0
KXBTC15M-26JAN172145-45,380,YES,0.078,0.023,0.055,0.025,0,-0.023,0
KXBTC15M-26JAN172145-45,400,YES,0.0826,0.023,0.0596,0.025,0,-0.023,0
KXBTC15M-26JAN172145-45,420,YES,0.1152,0.043,0.0722,0.025,0,-0.043,0
KXBTC15M-26JAN172145-45,440,YES,0.1198,0.043,0.0768,0.025,0,-0.043,0
KXBTC15M-26JAN172145-45,460,YES,0.1272,0.043,0.0842,0.025,0,-0.043,0
KXBTC15M-26JAN172145-45,480,YES,0.1566,0.063,0.0936,0.025,0,-0.063,0
KXBTC15M-26JAN172145-45,500,YES,0.1627,0.063,0.0997,0.025,0,-0.063,0
KXBTC15M-26JAN172145-45,520,YES,0.1815,0.113,0.0685,0.025,0,-0.113,0
KXBTC15M-26JAN172145-45,540,YES,0.2298,0.113,0.1168,0.025,0,-0.113,0
KXBTC15M-26JAN172145-45,560,YES,0.2729,0.163,0.1099,0.025,0,-0.163,0
KXBTC15M-26JAN172145-45,580,YES,0.3863,0.203,0.1833,0.025,0,-0.203,0
KXBTC15M-26JAN172145-45,600,YES,0.2313,0.113,0.1183,0.05,0,-0.113,0
KXBTC15M-26JAN172145-45,620,YES,0.2185,0.113,0.1055,0.05,0,-0.113,0
KXBTC15M-26JAN172145-45,680,YES,0.1931,0.123,0.0701,0.05,0,-0.123,0
KXBTC15M-26JAN172145-45,700,YES,0.2322,0.143,0.0892,0.05,0,-0.143,0
KXBTC15M-26JAN172145-45,720,YES,0.2453,0.153,0.0923,0.05,0,-0.153,0
KXBTC15M-26JAN172200-00,240,NO,0.915,0.073,0.012,0.01,0,-0.073,1
KXBTC15M-26JAN172200-00,300,YES,0.8854,0.793,0.0924,0.01,1,0.207,1
KXBTC15M-26JAN172200-00,320,YES,0.9018,0.783,0.1188,0.01,1,0.217,1
KXBTC15M-26JAN172200-00,420,NO,0.4046,0.403,0.1924,0.025,0,-0.403,1
KXBTC15M-26JAN172200-00,460,NO,0.3996,0.433,0.1674,0.025,0,-0.433,1
KXBTC15M-26JAN172200-00,480,YES,0.683,0.613,0.07,0.025,1,0.387,1
KXBTC15M-26JAN172200-00,500,NO,0.6489,0.293,0.0581,0.025,0,-0.293,1
KXBTC15M-26JAN172200-00,560,NO,0.5871,0.353,0.0599,0.025,0,-0.353,1
KXBTC15M-26JAN172200-00,580,NO,0.82,0.143,0.037,0.025,0,-0.143,1
KXBTC15M-26JAN172200-00,600,NO,0.7813,0.093,0.1257,0.05,0,-0.093,1
KXBTC15M-26JAN172200-00,620,NO,0.7993,0.123,0.0777,0.05,0,-0.123,1
KXBTC15M-26JAN172200-00,680,NO,0.7539,0.193,0.0531,0.05,0,-0.193,1
KXBTC15M-26JAN172200-00,700,NO,0.6907,0.213,0.0963,0.05,0,-0.213,1
KXBTC15M-26JAN172200-00,720,NO,0.7345,0.213,0.0525,0.05,0,-0.213,1
KXBTC15M-26JAN172215-15,300,YES,0.9713,0.913,0.0583,0.01,1,0.087,1
KXBTC15M-26JAN172215-15,340,YES,0.7734,0.683,0.0904,0.01,1,0.317,1
KXBTC15M-26JAN172215-15,420,NO,0.714,0.213,0.073,0.025,0,-0.213,1
KXBTC15M-26JAN172215-15,500,YES,0.8456,0.793,0.0526,0.025,1,0.207,1
KXBTC15M-26JAN172215-15,680,NO,0.6968,0.253,0.0502,0.05,0,-0.253,1
KXBTC15M-26JAN172230-30,80,YES,0.9846,0.953,0.0316,0.01,1,0.047,1
KXBTC15M-26JAN172230-30,120,YES,0.9949,0.963,0.0319,0.01,1,0.037,1
KXBTC15M-26JAN172230-30,140,YES,0.9484,0.913,0.0354,0.01,1,0.087,1
KXBTC15M-26JAN172230-30,160,YES,0.9138,0.873,0.0408,0.01,1,0.127,1
KXBTC15M-26JAN172230-30,180,YES,0.8874,0.843,0.0444,0.01,1,0.157,1
KXBTC15M-26JAN172230-30,220,YES,0.8333,0.773,0.0603,0.01,1,0.227,1
KXBTC15M-26JAN172230-30,240,YES,0.8072,0.633,0.1742,0.01,1,0.367,1
KXBTC15M-26JAN172230-30,260,YES,0.3393,0.203,0.1363,0.01,1,0.797,1
KXBTC15M-26JAN172230-30,280,YES,0.3309,0.143,0.1879,0.01,1,0.857,1
KXBTC15M-26JAN172230-30,300,YES,0.3316,0.173,0.1586,0.01,1,0.827,1
KXBTC15M-26JAN172230-30,320,YES,0.3597,0.203,0.1567,0.01,1,0.797,1
KXBTC15M-26JAN172230-30,340,YES,0.3783,0.233,0.1453,0.01,1,0.767,1
KXBTC15M-26JAN172230-30,360,YES,0.3741,0.263,0.1111,0.025,1,0.737,1
KXBTC15M-26JAN172230-30,380,YES,0.4029,0.263,0.1399,0.025,1,0.737,1
KXBTC15M-26JAN172230-30,400,YES,0.3989,0.273,0.1259,0.025,1,0.727,1
KXBTC15M-26JAN172230-30,420,YES,0.3869,0.303,0.0839,0.025,1,0.697,1
KXBTC15M-26JAN172230-30,440,YES,0.4297,0.313,0.1167,0.025,1,0.687,1
KXBTC15M-26JAN172230-30,500,YES,0.6419,0.533,0.1089,0.025,1,0.467,1
KXBTC15M-26JAN172230-30,620,YES,0.729,0.673,0.056,0.05,1,0.327,1
KXBTC15M-26JAN172230-30,640,YES,0.7261,0.633,0.0931,0.05,1,0.367,1
KXBTC15M-26JAN172245-45,120,YES,0.9958,0.973,0.0228,0.01,1,0.027,1
KXBTC15M-26JAN172245-45,140,YES,0.975,0.933,0.042,0.01,1,0.067,1
KXBTC15M-26JAN172245-45,160,YES,0.9748,0.953,0.0218,0.01,1,0.047,1
KXBTC15M-26JAN172245-45,280,YES,0.9638,0.943,0.0208,0.01,1,0.057,1
KXBTC15M-26JAN172245-45,300,YES,0.9617,0.943,0.0187,0.01,1,0.057,1
KXBTC15M-26JAN172245-45,340,YES,0.956,0.943,0.013,0.01,1,0.057,1
KXBTC15M-26JAN172245-45,380,YES,0.9361,0.893,0.0431,0.025,1,0.107,1
KXBTC15M-26JAN172245-45,400,YES,0.9151,0.883,0.0321,0.025,1,0.117,1
KXBTC15M-26JAN172245-45,420,YES,0.9379,0.903,0.0349,0.025,1,0.097,1
KXBTC15M-26JAN172245-45,560,NO,0.6585,0.283,0.0585,0.025,0,-0.283,1
KXBTC15M-26JAN172245-45,580,NO,0.5654,0.353,0.0816,0.025,0,-0.353,1
KXBTC15M-26JAN172245-45,660,NO,0.6957,0.253,0.0513,0.05,0,-0.253,1
KXBTC15M-26JAN172245-45,680,NO,0.6965,0.223,0.0805,0.05,0,-0.223,1
KXBTC15M-26JAN172245-45,700,NO,0.6841,0.203,0.1129,0.05,0,-0.203,1
KXBTC15M-26JAN172245-45,720,NO,0.6852,0.203,0.1118,0.05,0,-0.203,1
KXBTC15M-26JAN172300-00,120,YES,0.9943,0.983,0.0113,0.01,1,0.017,1
KXBTC15M-26JAN172300-00,160,YES,0.8145,0.803,0.0115,0.01,1,0.197,1
KXBTC15M-26JAN172300-00,180,YES,0.7928,0.763,0.0298,0.01,1,0.237,1
KXBTC15M-26JAN172300-00,220,YES,0.7832,0.643,0.1402,0.01,1,0.357,1
KXBTC15M-26JAN172300-00,240,YES,0.6549,0.553,0.1019,0.01,1,0.447,1
KXBTC15M-26JAN172300-00,260,YES,0.6637,0.543,0.1207,0.01,1,0.457,1
KXBTC15M-26JAN172300-00,280,YES,0.6761,0.543,0.1331,0.01,1,0.457,1
KXBTC15M-26JAN172300-00,300,YES,0.672,0.553,0.119,0.01,1,0.447,1
KXBTC15M-26JAN172300-00,320,YES,0.6716,0.553,0.1186,0.01,1,0.447,1
KXBTC15M-26JAN172300-00,340,YES,0.6679,0.553,0.1149,0.01,1,0.447,1
KXBTC15M-26JAN172300-00,360,YES,0.6329,0.443,0.1899,0.025,1,0.557,1
KXBTC15M-26JAN172300-00,380,YES,0.5374,0.503,0.0344,0.025,1,0.497,1
KXBTC15M-26JAN172300-00,420,YES,0.5266,0.483,0.0436,0.025,1,0.517,1
KXBTC15M-26JAN172300-00,440,YES,0.5852,0.513,0.0722,0.025,1,0.487,1
KXBTC15M-26JAN172300-00,460,YES,0.5702,0.503,0.0672,0.025,1,0.497,1
KXBTC15M-26JAN172300-00,480,NO,0.5795,0.383,0.0375,0.025,0,-0.383,1
KXBTC15M-26JAN172300-00,500,YES,0.5617,0.513,0.0487,0.025,1,0.487,1
KXBTC15M-26JAN172300-00,520,YES,0.6662,0.613,0.0532,0.025,1,0.387,1
KXBTC15M-26JAN172300-00,540,NO,0.6572,0.253,0.0898,0.025,0,-0.253,1
KXBTC15M-26JAN172300-00,560,NO,0.6871,0.243,0.0699,0.025,0,-0.243,1
KXBTC15M-26JAN172300-00,680,NO,0.6969,0.243,0.0601,0.05,0,-0.243,1
KXBTC15M-26JAN172300-00,700,NO,0.6627,0.233,0.1043,0.05,0,-0.233,1
KXBTC15M-26JAN172300-00,720,NO,0.6179,0.223,0.1591,0.05,0,-0.223,1
KXBTC15M-26JAN172315-15,80,YES,0.0569,0.013,0.0439,0.01,0,-0.013,0
KXBTC15M-26JAN172315-15,100,YES,0.0685,0.013,0.0555,0.01,0,-0.013,0
KXBTC15M-26JAN172315-15,120,YES,0.0466,0.013,0.0336,0.01,0,-0.013,0
KXBTC15M-26JAN172315-15,140,YES,0.0248,0.013,0.0118,0.01,0,-0.013,0
KXBTC15M-26JAN172315-15,180,YES,0.0882,0.073,0.0152,0.01,0,-0.073,0
KXBTC15M-26JAN172315-15,200,YES,0.1303,0.083,0.0473,0.01,0,-0.083,0
KXBTC15M-26JAN172315-15,220,YES,0.168,0.053,0.115,0.01,0,-0.053,0
KXBTC15M-26JAN172315-15,240,YES,0.1556,0.083,0.0726,0.01,0,-0.083,0
KXBTC15M-26JAN172315-15,260,YES,0.179,0.113,0.066,0.01,0,-0.113,0
KXBTC15M-26JAN172315-15,280,YES,0.2024,0.093,0.1094,0.01,0,-0.093,0
KXBTC15M-26JAN172315-15,300,YES,0.3414,0.193,0.1484,0.01,0,-0.193,0
KXBTC15M-26JAN172315-15,320,YES,0.3382,0.173,0.1652,0.01,0,-0.173,0
KXBTC15M-26JAN172315-15,340,YES,0.3289,0.163,0.1659,0.01,0,-0.163,0
KXBTC15M-26JAN172315-15,360,YES,0.2933,0.193,0.1003,0.025,0,-0.193,0
KXBTC15M-26JAN172315-15,380,YES,0.5156,0.353,0.1626,0.025,0,-0.353,0
KXBTC15M-26JAN172315-15,400,YES,0.5015,0.303,0.1985,0.025,0,-0.303,0
KXBTC15M-26JAN172315-15,420,YES,0.5517,0.353,0.1987,0.025,0,-0.353,0
KXBTC15M-26JAN172315-15,440,YES,0.5285,0.353,0.1755,0.025,0,-0.353,0
KXBTC15M-26JAN172315-15,460,YES,0.5141,0.353,0.1611,0.025,0,-0.353,0
KXBTC15M-26JAN172315-15,480,YES,0.5062,0.353,0.1532,0.025,0,-0.353,0
KXBTC15M-26JAN172315-15,500,YES,0.5113,0.363,0.1483,0.025,0,-0.363,0
KXBTC15M-26JAN172315-15,520,YES,0.4246,0.393,0.0316,0.025,0,-0.393,0
KXBTC15M-26JAN172315-15,540,YES,0.4874,0.393,0.0944,0.025,0,-0.393,0
KXBTC15M-26JAN172315-15,580,YES,0.3839,0.323,0.0609,0.025,0,-0.323,0
KXBTC15M-26JAN172315-15,600,YES,0.3828,0.223,0.1598,0.05,0,-0.223,0
KXBTC15M-26JAN172315-15,620,YES,0.3448,0.223,0.1218,0.05,0,-0.223,0
KXBTC15M-26JAN172315-15,640,YES,0.3619,0.293,0.0689,0.05,0,-0.293,0
KXBTC15M-26JAN172315-15,660,YES,0.3779,0.213,0.1649,0.05,0,-0.213,0
KXBTC15M-26JAN172315-15,680,YES,0.3774,0.263,0.1144,0.05,0,-0.263,0
KXBTC15M-26JAN172315-15,700,YES,0.389,0.243,0.146,0.05,0,-0.243,0
KXBTC15M-26JAN172315-15,720,YES,0.3789,0.273,0.1059,0.05,0,-0.273,0
KXBTC15M-26JAN172330-30,80,YES,0.0521,0.013,0.0391,0.01,0,-0.013,0
KXBTC15M-26JAN172330-30,100,YES,0.077,0.013,0.064,0.01,0,-0.013,0
KXBTC15M-26JAN172330-30,120,YES,0.2648,0.013,0.2518,0.01,0,-0.013,0
KXBTC15M-26JAN172330-30,220,YES,0.0799,0.043,0.0369,0.01,0,-0.043,0
KXBTC15M-26JAN172330-30,240,YES,0.1103,0.063,0.0473,0.01,0,-0.063,0
KXBTC15M-26JAN172330-30,260,YES,0.1109,0.093,0.0179,0.01,0,-0.093,0
KXBTC15M-26JAN172330-30,280,YES,0.1079,0.073,0.0349,0.01,0,-0.073,0
KXBTC15M-26JAN172330-30,300,YES,0.1645,0.113,0.0515,0.01,0,-0.113,0
KXBTC15M-26JAN172330-30,320,YES,0.1498,0.113,0.0368,0.01,0,-0.113,0
KXBTC15M-26JAN172330-30,340,YES,0.1635,0.113,0.0505,0.01,0,-0.113,0
KXBTC15M-26JAN172330-30,360,YES,0.1851,0.133,0.0521,0.025,0,-0.133,0
KXBTC15M-26JAN172330-30,380,YES,0.2216,0.193,0.0286,0.025,0,-0.193,0
KXBTC15M-26JAN172330-30,400,YES,0.2711,0.193,0.0781,0.025,0,-0.193,0
KXBTC15M-26JAN172330-30,420,YES,0.3321,0.293,0.0391,0.025,0,-0.293,0
KXBTC15M-26JAN172330-30,440,YES,0.3481,0.293,0.0551,0.025,0,-0.293,0
KXBTC15M-26JAN172330-30,460,YES,0.4736,0.373,0.1006,0.025,0,-0.373,0
KXBTC15M-26JAN172330-30,480,YES,0.4699,0.373,0.0969,0.025,0,-0.373,0
KXBTC15M-26JAN172330-30,500,YES,0.3217,0.253,0.0687,0.025,0,-0.253,0
KXBTC15M-26JAN172330-30,520,YES,0.3124,0.203,0.1094,0.025,0,-0.203,0
KXBTC15M-26JAN172330-30,540,YES,0.3597,0.183,0.1767,0.025,0,-0.183,0
KXBTC15M-26JAN172330-30,560,YES,0.357,0.193,0.164,0.025,0,-0.193,0
KXBTC15M-26JAN172330-30,580,YES,0.3644,0.193,0.1714,0.025,0,-0.193,0
KXBTC15M-26JAN172330-30,600,YES,0.3638,0.203,0.1608,0.05,0,-0.203,0
KXBTC15M-26JAN172330-30,620,YES,0.3567,0.193,0.1637,0.05,0,-0.193,0
KXBTC15M-26JAN172330-30,640,YES,0.3511,0.233,0.1181,0.05,0,-0.233,0
KXBTC15M-26JAN172330-30,660,YES,0.3739,0.203,0.1709,0.05,0,-0.203,0
KXBTC15M-26JAN172330-30,680,YES,0.3876,0.203,0.1846,0.05,0,-0.203,0
KXBTC15M-26JAN172330-30,700,YES,0.4171,0.263,0.1541,0.05,0,-0.263,0
KXBTC15M-26JAN172330-30,720,YES,0.3923,0.273,0.1193,0.05,0,-0.273,0
KXBTC15M-26JAN172345-45,140,YES,0.07,0.053,0.017,0.01,0,-0.053,0
KXBTC15M-26JAN172345-45,160,YES,0.0993,0.063,0.0363,0.01,0,-0.063,0
KXBTC15M-26JAN172345-45,180,YES,0.1234,0.093,0.0304,0.01,0,-0.093,0
KXBTC15M-26JAN172345-45,200,YES,0.1294,0.113,0.0164,0.01,0,-0.113,0
KXBTC15M-26JAN172345-45,220,YES,0.1843,0.143,0.0413,0.01,0,-0.143,0
KXBTC15M-26JAN172345-45,240,YES,0.1443,0.123,0.0213,0.01,0,-0.123,0
KXBTC15M-26JAN172345-45,260,YES,0.1516,0.113,0.0386,0.01,0,-0.113,0
KXBTC15M-26JAN172345-45,280,YES,0.1475,0.123,0.0245,0.01,0,-0.123,0
KXBTC15M-26JAN172345-45,320,YES,0.157,0.143,0.014,0.01,0,-0.143,0
KXBTC15M-26JAN172345-45,340,YES,0.1707,0.153,0.0177,0.01,0,-0.153,0
KXBTC15M-26JAN172345-45,360,YES,0.1926,0.153,0.0396,0.025,0,-0.153,0
KXBTC15M-26JAN172345-45,380,YES,0.2082,0.163,0.0452,0.025,0,-0.163,0
KXBTC15M-26JAN172345-45,400,YES,0.2036,0.173,0.0306,0.025,0,-0.173,0
KXBTC15M-26JAN172345-45,420,YES,0.2467,0.183,0.0637,0.025,0,-0.183,0
KXBTC15M-26JAN172345-45,440,YES,0.2016,0.153,0.0486,0.025,0,-0.153,0
KXBTC15M-26JAN172345-45,460,YES,0.2075,0.173,0.0345,0.025,0,-0.173,0
KXBTC15M-26JAN172345-45,540,YES,0.2478,0.193,0.0548,0.025,0,-0.193,0
KXBTC15M-26JAN180015-15,420,YES,0.3736,0.233,0.1406,0.025,0,-0.233,0
