trade_id,price,size,timestamp
936118465,94446.69,0.00000001,2026-01-13T21:21:28.039348Z
936118464,94446.69,0.00160409,2026-01-13T21:21:27.998129Z
936118463,94446.69,0.00000001,2026-01-13T21:21:27.916863Z
936118462,94446.69,0.00000001,2026-01-13T21:21:27.728294Z
936118461,94446.69,0.00000001,2026-01-13T21:21:27.458498Z
936118460,94446.69,0.00000021,2026-01-13T21:21:27.344562Z
936118459,94446.69,0.00000001,2026-01-13T21:21:27.297404Z
936118458,94446.69,0.00000001,2026-01-13T21:21:27.103883Z
936118457,94446.69,0.00000001,2026-01-13T21:21:26.826843Z
936118456,94446.69,0.00000001,2026-01-13T21:21:26.705392Z
936118455,94446.66,0.00000001,2026-01-13T21:21:26.505538Z
936118452,94446.01,0.00057852,2026-01-13T21:21:26.296002Z
936118454,94447.32,0.00463387,2026-01-13T21:21:26.296002Z
936118453,94447.31,0.0000665,2026-01-13T21:21:26.296002Z
936118451,94446.01,0.00079176,2026-01-13T21:21:26.296002Z
936118450,94446,0.00000001,2026-01-13T21:21:26.159171Z
936118449,94446,0.00000001,2026-01-13T21:21:26.054693Z
936118448,94446,0.00000001,2026-01-13T21:21:25.867726Z
936118447,94446,0.00000001,2026-01-13T21:21:25.178901Z
936118446,94446.01,0.0000001,2026-01-13T21:21:25.164210Z
936118445,94446.01,0.00020922,2026-01-13T21:21:25.136085Z
936118444,94446.01,0.00031371,2026-01-13T21:21:25.135126Z
936118443,94446,0.00000001,2026-01-13T21:21:25.029013Z
936118442,94446,0.00000001,2026-01-13T21:21:24.859362Z
936118441,94446,0.00000021,2026-01-13T21:21:24.541677Z
936118440,94446,0.00000001,2026-01-13T21:21:24.529171Z
936118439,94446.01,0.00257233,2026-01-13T21:21:24.400359Z
936118438,94446,0.00000001,2026-01-13T21:21:24.363250Z
936118437,94446.01,0.00035865,2026-01-13T21:21:24.235238Z
936118436,94446,0.00000001,2026-01-13T21:21:24.198968Z
936118435,94446,0.00000001,2026-01-13T21:21:23.914800Z
936118434,94446,0.00000001,2026-01-13T21:21:23.760051Z
936118433,94446.01,0.00104826,2026-01-13T21:21:23.683746Z
936118432,94446,0.00000001,2026-01-13T21:21:23.603303Z
936118431,94446.01,0.03996574,2026-01-13T21:21:23.280295Z
936118430,94446.01,0.00003426,2026-01-13T21:21:23.280295Z
936118429,94446,0.00000001,2026-01-13T21:21:23.264386Z
936118428,94446,0.00000001,2026-01-13T21:21:23.076761Z
936118427,94446,0.00000001,2026-01-13T21:21:22.842516Z
936118426,94446,0.00000131,2026-01-13T21:21:22.802241Z
936118425,94446,0.00000001,2026-01-13T21:21:22.518170Z
936118424,94446,0.00000001,2026-01-13T21:21:22.363153Z
936118423,94446,0.00000001,2026-01-13T21:21:22.159952Z
936118422,94446,0.00000001,2026-01-13T21:21:21.820875Z
936118421,94446,0.00000001,2026-01-13T21:21:21.655442Z
936118420,94446,0.00000001,2026-01-13T21:21:21.543696Z
936118419,94446.01,0.00005136,2026-01-13T21:21:21.280884Z
936118418,94446,0.00000001,2026-01-13T21:21:21.245888Z
936118417,94446,0.00000001,2026-01-13T21:21:20.879054Z
936118416,94446.02,0.00000001,2026-01-13T21:21:20.261902Z
936118415,94446.02,0.00000001,2026-01-13T21:21:19.935660Z
936118414,94446.02,0.00000001,2026-01-13T21:21:19.784497Z
936118413,94443.06,0.00205795,2026-01-13T21:21:19.567954Z
936118412,94443.05,0.00000001,2026-01-13T21:21:19.564540Z
936118411,94443,0.00120483,2026-01-13T21:21:19.400487Z
936118410,94442.99,0.00000001,2026-01-13T21:21:19.321695Z
936118409,94442.99,0.00000001,2026-01-13T21:21:19.144107Z
936118408,94442.99,0.00000001,2026-01-13T21:21:18.965104Z
936118407,94443,0.00008692,2026-01-13T21:21:18.942403Z
936118406,94443,0.00154634,2026-01-13T21:21:18.937248Z
936118405,94443,0.00061,2026-01-13T21:21:18.842679Z
936118404,94443,0.00000103,2026-01-13T21:21:18.832765Z
936118403,94442.99,0.00000001,2026-01-13T21:21:18.671979Z
936118402,94442.99,0.00000001,2026-01-13T21:21:18.523809Z
936118401,94443,0.00719417,2026-01-13T21:21:18.367334Z
936118400,94442.99,0.00053472,2026-01-13T21:21:18.366512Z
936118399,94442.99,0.00000001,2026-01-13T21:21:18.364523Z
936118398,94442.99,0.00017982,2026-01-13T21:21:18.362833Z
936118397,94442.99,0.00000001,2026-01-13T21:21:18.040061Z
936118396,94442.99,0.00000001,2026-01-13T21:21:17.823830Z
936118394,94443,0.00005089,2026-01-13T21:21:17.756090Z
936118395,94443,0.00020631,2026-01-13T21:21:17.756090Z
936118393,94442.99,0.00000001,2026-01-13T21:21:17.650255Z
936118392,94442.99,0.00000001,2026-01-13T21:21:17.361969Z
936118391,94442.99,0.00000001,2026-01-13T21:21:17.200535Z
936118390,94442.99,0.00000001,2026-01-13T21:21:17.042222Z
936118389,94442.99,0.00000001,2026-01-13T21:21:16.742435Z
936118388,94442.99,0.00211717,2026-01-13T21:21:16.635781Z
936118387,94442.99,0.00000001,2026-01-13T21:21:16.528124Z
936118384,94442.02,0.01284321,2026-01-13T21:21:16.410639Z
936118386,94442.03,0.10588505,2026-01-13T21:21:16.410639Z
936118385,94442.02,0.00006089,2026-01-13T21:21:16.410639Z
936118383,94442.01,0.00000001,2026-01-13T21:21:16.373846Z
936118382,94442.01,0.00349847,2026-01-13T21:21:16.245968Z
936118381,94442.01,0.00000001,2026-01-13T21:21:16.091487Z
936118380,94442.01,0.00002748,2026-01-13T21:21:16.011935Z
936118379,94442.01,0.00000001,2026-01-13T21:21:15.937938Z
936118378,94442.01,0.00001103,2026-01-13T21:21:15.865352Z
936118377,94442.02,0.00011045,2026-01-13T21:21:15.848898Z
936118376,94442.01,0.00000001,2026-01-13T21:21:15.746275Z
936118375,94442.02,0.00030118,2026-01-13T21:21:15.699193Z
936118374,94442.01,0.00032083,2026-01-13T21:21:15.487281Z
936118373,94442.01,0.00000001,2026-01-13T21:21:15.083885Z
936118372,94442.01,0.00000001,2026-01-13T21:21:14.943880Z
936118371,94442.01,0.00000001,2026-01-13T21:21:14.777168Z
936118370,94442.01,0.00000001,2026-01-13T21:21:14.459653Z
936118369,94442.02,0.00102,2026-01-13T21:21:14.373649Z
936118368,94442.01,0.00000001,2026-01-13T21:21:14.283196Z
936118367,94442.01,0.00000001,2026-01-13T21:21:14.090223Z
936118366,94442.01,0.00000001,2026-01-13T21:21:13.740147Z
936118365,94442.01,0.00000001,2026-01-13T21:21:13.602589Z
936118364,94442.01,0.00000001,2026-01-13T21:21:13.471584Z
936118363,94442.01,0.00266963,2026-01-13T21:21:13.365202Z
936118362,94443.04,0.05822508,2026-01-13T21:21:13.213268Z
936118361,94443.04,0.01770498,2026-01-13T21:21:13.213107Z
936118360,94442.01,0.08815881,2026-01-13T21:21:13.213107Z
936118359,94442,0.00000001,2026-01-13T21:21:13.145815Z
936118358,94442.01,0.00030119,2026-01-13T21:21:13.124731Z
936118357,94442,0.02138381,2026-01-13T21:21:13.104975Z
936118356,94442,0.00253806,2026-01-13T21:21:12.957652Z
936118355,94442,0.00000001,2026-01-13T21:21:12.956214Z
936118354,94442,0.00000001,2026-01-13T21:21:12.808167Z
936118353,94442,0.00044186,2026-01-13T21:21:12.556507Z
936118352,94442,0.00000001,2026-01-13T21:21:12.495229Z
936118351,94442,0.00000001,2026-01-13T21:21:12.328110Z
936118350,94443.06,0.00148561,2026-01-13T21:21:12.210501Z
936118349,94446,0.00000001,2026-01-13T21:21:12.163801Z
936118348,94448,0.00048802,2026-01-13T21:21:12.156514Z
936118347,94448,0.00019395,2026-01-13T21:21:12.155810Z
936118345,94449.96,0.000012,2026-01-13T21:21:12.155666Z
936118346,94448,0.00368203,2026-01-13T21:21:12.155666Z
936118344,94450.08,0.00001609,2026-01-13T21:21:12.155666Z
936118343,94454.1,0.000012,2026-01-13T21:21:12.140895Z
936118342,94454.64,0.0003626,2026-01-13T21:21:12.140125Z
936118341,94458.24,0.00000232,2026-01-13T21:21:12.133860Z
936118340,94458.24,0.00684278,2026-01-13T21:21:12.133860Z
936118339,94458.24,0.00105135,2026-01-13T21:21:12.133396Z
936118338,94458.24,0.00967197,2026-01-13T21:21:12.131777Z
936118337,94458.24,0.06200361,2026-01-13T21:21:12.131777Z
936118336,94458.24,0.01543472,2026-01-13T21:21:12.131554Z
936118335,94458.24,0.0109489,2026-01-13T21:21:12.130250Z
936118334,94458.24,0.26632765,2026-01-13T21:21:12.129753Z
936118333,94458.24,0.02819495,2026-01-13T21:21:12.129731Z
936118332,94458.24,0.06751855,2026-01-13T21:21:12.129654Z
936118331,94458.24,0.03895795,2026-01-13T21:21:12.129451Z
936118330,94458.24,0.25552174,2026-01-13T21:21:12.128854Z
936118329,94458.24,0.01080823,2026-01-13T21:21:12.128684Z
936118328,94458.24,0.09051367,2026-01-13T21:21:12.128565Z
936118327,94458.24,0.06775971,2026-01-13T21:21:12.128394Z
936118325,94458.25,0.155595,2026-01-13T21:21:12.124691Z
936118326,94458.24,0.08601032,2026-01-13T21:21:12.124691Z
936118324,94458.25,0.01050794,2026-01-13T21:21:12.124691Z
936118323,94458.25,0.00139876,2026-01-13T21:21:12.039882Z
936118322,94458.25,0.00033444,2026-01-13T21:21:12.035151Z
936118320,94458.25,0.021445,2026-01-13T21:21:12.035020Z
936118321,94458.25,0.04291191,2026-01-13T21:21:12.035020Z
936118319,94458.25,0.00923096,2026-01-13T21:21:12.034792Z
936118318,94458.26,0.00030389,2026-01-13T21:21:11.997913Z
936118317,94458.26,0.00298,2026-01-13T21:21:11.898297Z
936118316,94458.25,0.00000001,2026-01-13T21:21:11.842765Z
936118315,94458.25,0.00000001,2026-01-13T21:21:11.694340Z
936118314,94458.26,0.00008697,2026-01-13T21:21:11.515296Z
936118313,94458.25,0.00000001,2026-01-13T21:21:11.479822Z
936118312,94458.25,0.00000001,2026-01-13T21:21:11.198896Z
936118311,94462,0.00055405,2026-01-13T21:21:11.077717Z
936118310,94462,0.00026413,2026-01-13T21:21:11.077599Z
936118309,94462,0.00317657,2026-01-13T21:21:11.077327Z
936118307,94464,0.00000825,2026-01-13T21:21:11.073225Z
936118308,94464,0.030676,2026-01-13T21:21:11.073225Z
936118306,94464,0.00000001,2026-01-13T21:21:10.976579Z
936118305,94468.01,0.00365961,2026-01-13T21:21:10.879556Z
936118304,94468.01,0.00336975,2026-01-13T21:21:10.879454Z
936118303,94468.01,0.00538821,2026-01-13T21:21:10.879376Z
936118302,94468.01,0.00025578,2026-01-13T21:21:10.879188Z
936118301,94468.01,0.00498913,2026-01-13T21:21:10.879Z
936118300,94468.01,0.01301252,2026-01-13T21:21:10.878835Z
936118299,94468.6,0.01587829,2026-01-13T21:21:10.874084Z
936118298,94470.02,0.00529268,2026-01-13T21:21:10.872848Z
936118295,94470.02,0.00002704,2026-01-13T21:21:10.869448Z
936118297,94470.02,0.01008363,2026-01-13T21:21:10.869448Z
936118296,94470.02,0.06426877,2026-01-13T21:21:10.869448Z
936118294,94470.02,0.0319409,2026-01-13T21:21:10.869448Z
936118292,94470.02,0.00529248,2026-01-13T21:21:10.867816Z
936118293,94470.02,0.1027391,2026-01-13T21:21:10.867816Z
936118291,94470.02,0.00000001,2026-01-13T21:21:10.837636Z
936118290,94470.02,0.00000001,2026-01-13T21:21:10.565431Z
936118289,94470.02,0.00000001,2026-01-13T21:21:10.042630Z
936118288,94470.02,0.00000001,2026-01-13T21:21:09.892674Z
936118287,94470.02,0.00000001,2026-01-13T21:21:09.549758Z
936118285,94470.03,0.00529268,2026-01-13T21:21:09.516630Z
936118286,94470.03,0.00444818,2026-01-13T21:21:09.516630Z
936118284,94470.03,0.00003177,2026-01-13T21:21:09.516630Z
936118283,94470.02,0.00000001,2026-01-13T21:21:09.391561Z
936118282,94470.02,0.00000001,2026-01-13T21:21:09.219719Z
936118281,94470.03,0.0000303,2026-01-13T21:21:09.013059Z
936118280,94470.02,0.00000001,2026-01-13T21:21:08.915438Z
936118279,94470.02,0.00000001,2026-01-13T21:21:08.781860Z
936118278,94472,0.00205738,2026-01-13T21:21:08.636489Z
936118277,94470.02,0.00000001,2026-01-13T21:21:08.604879Z
936118276,94472,0.0322,2026-01-13T21:21:08.578538Z
936118269,94469.8,0.00006324,2026-01-13T21:21:08.491287Z
936118275,94475.5,0.01348843,2026-01-13T21:21:08.491287Z
936118274,94474.8,0.000012,2026-01-13T21:21:08.491287Z
936118273,94470.66,0.12642433,2026-01-13T21:21:08.491287Z
936118272,94470.66,0.000012,2026-01-13T21:21:08.491287Z
936118271,94469.81,0.04,2026-01-13T21:21:08.491287Z
936118270,94469.81,0.02,2026-01-13T21:21:08.491287Z
936118266,94464.01,0.00479099,2026-01-13T21:21:08.488518Z
936118268,94464.02,0.10586041,2026-01-13T21:21:08.488518Z
936118267,94464.01,0.00426663,2026-01-13T21:21:08.488518Z
936118265,94464,0.00000001,2026-01-13T21:21:08.291445Z
936118264,94464,0.00000001,2026-01-13T21:21:08.110582Z
936118263,94464.01,0.00050203,2026-01-13T21:21:08.064200Z
936118262,94464,0.00000001,2026-01-13T21:21:07.987244Z
936118260,94464,0.00002735,2026-01-13T21:21:07.769023Z
936118261,94464,0.00016066,2026-01-13T21:21:07.769023Z
936118259,94464,0.00000001,2026-01-13T21:21:07.623990Z
936118258,94464,0.00000001,2026-01-13T21:21:07.479755Z
936118257,94464,0.00000001,2026-01-13T21:21:07.325557Z
936118255,94466,0.00002643,2026-01-13T21:21:07.230304Z
936118256,94464.01,0.00157729,2026-01-13T21:21:07.230304Z
936118254,94466.01,0.00052399,2026-01-13T21:21:07.124702Z
936118253,94466,0.00000001,2026-01-13T21:21:07.017487Z
936118252,94460,0.00000001,2026-01-13T21:21:06.851382Z
936118251,94465.87,0.0050427,2026-01-13T21:21:06.772699Z
936118250,94465.87,0.00071615,2026-01-13T21:21:06.772490Z
936118249,94465.87,0.02491415,2026-01-13T21:21:06.772456Z
936118248,94465.88,0.00002831,2026-01-13T21:21:06.772456Z
936118247,94465.88,0.00000001,2026-01-13T21:21:06.670990Z
936118246,94468.78,0.01587826,2026-01-13T21:21:06.658071Z
936118245,94470.52,0.00529279,2026-01-13T21:21:06.657984Z
936118244,94470.52,0.00529265,2026-01-13T21:21:06.657984Z
936118243,94470.55,0.03934303,2026-01-13T21:21:06.657984Z
936118242,94470.55,0.01587826,2026-01-13T21:21:06.657683Z
936118241,94470.55,0.01734307,2026-01-13T21:21:06.657490Z
936118240,94470.55,0.06589064,2026-01-13T21:21:06.613484Z
936118239,94470.56,0.00000001,2026-01-13T21:21:06.307633Z
936118238,94470.64,0.00000001,2026-01-13T21:21:06.156519Z
936118237,94470.65,0.00013059,2026-01-13T21:21:06.102805Z
936118235,94470.64,0.00199999,2026-01-13T21:21:06.046996Z
936118236,94470.64,0.0175929,2026-01-13T21:21:06.046996Z
936118234,94470.64,0.00499999,2026-01-13T21:21:06.046996Z
936118233,94470.64,0.00000001,2026-01-13T21:21:05.989573Z
936118232,94470.51,0.00000001,2026-01-13T21:21:05.686333Z
936118229,94468.07,0.00006265,2026-01-13T21:21:05.484142Z
936118231,94468.07,0.00477149,2026-01-13T21:21:05.484142Z
936118230,94468.07,0.00529279,2026-01-13T21:21:05.484142Z
936118228,94468.07,0.25773215,2026-01-13T21:21:05.484142Z
936118227,94468.06,0.00000001,2026-01-13T21:21:05.481395Z
936118226,94468.06,0.00000001,2026-01-13T21:21:04.882566Z
936118225,94468.06,0.00000001,2026-01-13T21:21:04.553595Z
936118224,94468.06,0.00000001,2026-01-13T21:21:04.367266Z
936118223,94468.06,0.00000001,2026-01-13T21:21:04.221333Z
936118222,94468.06,0.00000001,2026-01-13T21:21:03.926805Z
936118221,94468.06,0.00000001,2026-01-13T21:21:03.765174Z
936118220,94468.06,0.00000001,2026-01-13T21:21:03.608032Z
936118219,94468.06,0.00000001,2026-01-13T21:21:03.247123Z
936118218,94468.06,0.00000001,2026-01-13T21:21:03.093611Z
936118217,94468.07,0.00157212,2026-01-13T21:21:02.986363Z
936118216,94468.06,0.00053277,2026-01-13T21:21:02.962371Z
936118215,94468.06,0.00000001,2026-01-13T21:21:02.926688Z
936118214,94468.06,0.00000001,2026-01-13T21:21:02.615350Z
936118213,94468.06,0.00000001,2026-01-13T21:21:02.422423Z
936118212,94468.06,0.00000001,2026-01-13T21:21:02.186907Z
936118211,94468.07,0.0002038,2026-01-13T21:21:02.091190Z
936118210,94468.07,0.00005822,2026-01-13T21:21:02.091190Z
936118205,94468.06,0.00004936,2026-01-13T21:21:01.919814Z
936118209,94468.06,0.05591529,2026-01-13T21:21:01.919814Z
936118208,94468.06,0.002,2026-01-13T21:21:01.919814Z
936118207,94468.06,0.02370218,2026-01-13T21:21:01.919814Z
936118206,94468.06,0.00231802,2026-01-13T21:21:01.919814Z
936118204,94468.06,0.00497524,2026-01-13T21:21:01.919814Z
936118203,94468.06,0.00000001,2026-01-13T21:21:01.722877Z
936118202,94468.06,0.00000001,2026-01-13T21:21:01.514866Z
936118201,94468.06,0.00000001,2026-01-13T21:21:01.381485Z
936118200,94468.06,0.00000001,2026-01-13T21:21:01.051648Z
936118199,94468.06,0.00000001,2026-01-13T21:21:00.905282Z
936118198,94468.06,0.00031749,2026-01-13T21:21:00.781295Z
936118197,94468.06,0.00000001,2026-01-13T21:21:00.704366Z
936118196,94468.06,0.00122964,2026-01-13T21:21:00.599242Z
936118195,94468.06,0.00000001,2026-01-13T21:21:00.353789Z
936118193,94466.01,0.00002964,2026-01-13T21:21:00.266668Z
936118194,94467.43,0.00464461,2026-01-13T21:21:00.266668Z
936118190,94458.25,0.10586687,2026-01-13T21:21:00.120672Z
936118192,94458.25,0.00007069,2026-01-13T21:21:00.120672Z
936118191,94458.25,0.00263452,2026-01-13T21:21:00.120672Z
936118189,94458.25,0.00263552,2026-01-13T21:21:00.120672Z
936118188,94458.24,0.00000001,2026-01-13T21:20:59.805757Z
936118187,94458.25,0.0015432,2026-01-13T21:20:59.682935Z
936118186,94458.24,0.00000001,2026-01-13T21:20:59.627588Z
936118185,94458.24,0.00105316,2026-01-13T21:20:59.282932Z
936118184,94458.24,0.00000001,2026-01-13T21:20:59.271306Z
936118183,94458.24,0.00000001,2026-01-13T21:20:59.146489Z
936118182,94458.24,0.00000001,2026-01-13T21:20:58.954602Z
936118181,94458.25,0.00011045,2026-01-13T21:20:58.898868Z
936118180,94458.24,0.00000001,2026-01-13T21:20:58.668807Z
936118179,94458.25,0.00100417,2026-01-13T21:20:58.551019Z
936118178,94458.24,0.00000001,2026-01-13T21:20:58.525128Z
936118177,94458.24,0.00000001,2026-01-13T21:20:58.352780Z
936118176,94458.25,0.018,2026-01-13T21:20:58.152128Z
936118175,94458.24,0.007,2026-01-13T21:20:58.114234Z
936118174,94458.24,0.00000001,2026-01-13T21:20:58.058021Z
936118173,94458.24,0.00000001,2026-01-13T21:20:57.901957Z
936118172,94458.24,0.00000001,2026-01-13T21:20:57.721241Z
936118171,94458.24,0.00000001,2026-01-13T21:20:57.402692Z
936118170,94458.24,0.00000001,2026-01-13T21:20:57.278577Z
936118169,94458.25,0.00200808,2026-01-13T21:20:57.147600Z
936118168,94458.24,0.00000001,2026-01-13T21:20:57.078607Z
936118167,94458.24,0.00000001,2026-01-13T21:20:56.782173Z
936118166,94458.24,0.00000001,2026-01-13T21:20:56.556400Z
936118165,94458.24,0.00000001,2026-01-13T21:20:56.441881Z
936118164,94458.25,0.0010288,2026-01-13T21:20:56.220841Z
936118163,94458.24,0.00000001,2026-01-13T21:20:56.079824Z
936118162,94458.25,0.00005019,2026-01-13T21:20:56.009728Z
936118161,94458.24,0.00000001,2026-01-13T21:20:55.954626Z
936118160,94458.24,0.00000001,2026-01-13T21:20:55.746692Z
936118159,94458.24,0.00000001,2026-01-13T21:20:55.439675Z
936118158,94458.24,0.00000001,2026-01-13T21:20:55.250710Z
936118157,94458.24,0.00000001,2026-01-13T21:20:54.727384Z
936118156,94458.24,0.00000001,2026-01-13T21:20:54.427878Z
936118155,94458.24,0.00000001,2026-01-13T21:20:54.298992Z
936118154,94458.24,0.00000001,2026-01-13T21:20:54.123652Z
936118153,94458.25,0.00383995,2026-01-13T21:20:53.964520Z
936118152,94458.24,0.01468383,2026-01-13T21:20:53.930132Z
936118150,94458.24,0.00258073,2026-01-13T21:20:53.928920Z
936118151,94458.24,0.00403091,2026-01-13T21:20:53.928920Z
936118149,94458.24,0.00031881,2026-01-13T21:20:53.928649Z
936118148,94458.24,0.00293043,2026-01-13T21:20:53.926368Z
936118147,94458.24,0.00032109,2026-01-13T21:20:53.924325Z
936118146,94458.24,0.00025528,2026-01-13T21:20:53.924032Z
936118145,94458.24,0.00291554,2026-01-13T21:20:53.923823Z
936118144,94458.24,0.00030541,2026-01-13T21:20:53.923674Z
936118143,94458.24,0.00065527,2026-01-13T21:20:53.921966Z
936118142,94458.24,0.00444612,2026-01-13T21:20:53.921729Z
936118141,94458.24,0.00427042,2026-01-13T21:20:53.920564Z
936118140,94458.24,0.00797695,2026-01-13T21:20:53.920462Z
936118139,94458.24,0.00022536,2026-01-13T21:20:53.920417Z
936118138,94458.24,0.00354463,2026-01-13T21:20:53.917093Z
936118137,94458.24,0.05778228,2026-01-13T21:20:53.915922Z
936118136,94458.24,0.00000001,2026-01-13T21:20:53.686147Z
936118135,94458.25,0.00104789,2026-01-13T21:20:53.658155Z
936118134,94458.25,0.00066,2026-01-13T21:20:53.615132Z
936118133,94458.24,0.00000001,2026-01-13T21:20:53.533259Z
936118132,94458.24,0.00000001,2026-01-13T21:20:53.390623Z
936118131,94458.24,0.00014015,2026-01-13T21:20:53.289892Z
936118130,94458.24,0.00000001,2026-01-13T21:20:53.082890Z
936118129,94458.24,0.00000001,2026-01-13T21:20:52.925606Z
936118128,94458.24,0.00012234,2026-01-13T21:20:52.782472Z
936118127,94458.24,0.00000001,2026-01-13T21:20:52.776369Z
936118126,94458.24,0.00000001,2026-01-13T21:20:52.493226Z
936118125,94458.24,0.00000001,2026-01-13T21:20:52.333584Z
936118124,94458.25,0.00001048,2026-01-13T21:20:52.309851Z
936118123,94458.24,0.00021382,2026-01-13T21:20:52.296233Z
936118122,94458.24,0.00155596,2026-01-13T21:20:52.294214Z
936118120,94458.24,0.00001193,2026-01-13T21:20:52.294214Z
936118121,94458.24,0.00001443,2026-01-13T21:20:52.294214Z
936118119,94458.24,0.00000001,2026-01-13T21:20:52.171109Z
936118118,94458.25,0.00013446,2026-01-13T21:20:51.976617Z
936118117,94458.24,0.00000001,2026-01-13T21:20:51.853825Z
936118116,94458.24,0.00000001,2026-01-13T21:20:51.686100Z
936118115,94458.24,0.00000001,2026-01-13T21:20:51.542406Z
936118114,94458.24,0.00000001,2026-01-13T21:20:51.239116Z
936118113,94458.24,0.00000001,2026-01-13T21:20:51.076547Z
936118112,94458.24,0.00000001,2026-01-13T21:20:50.911089Z
936118111,94460.44,0.00000001,2026-01-13T21:20:50.592144Z
936118110,94460.45,0.00205734,2026-01-13T21:20:50.498824Z
936118109,94460.44,0.02480206,2026-01-13T21:20:50.452038Z
936118108,94460.44,0.00000001,2026-01-13T21:20:50.388501Z
936118107,94463.88,0.01381929,2026-01-13T21:20:50.386962Z
936118106,94463.88,0.00978053,2026-01-13T21:20:50.386816Z
936118105,94463.88,0.00010713,2026-01-13T21:20:50.386816Z
936118103,94465.89,0.00001691,2026-01-13T21:20:50.380809Z
936118104,94465.89,0.00486011,2026-01-13T21:20:50.380809Z
936118102,94468.6,0.00285067,2026-01-13T21:20:50.344822Z
936118101,94468.6,0.00014014,2026-01-13T21:20:50.344718Z
936118100,94468.6,0.0003928,2026-01-13T21:20:50.344506Z
936118099,94468.6,0.00165469,2026-01-13T21:20:50.344084Z
936118098,94468.6,0.01083999,2026-01-13T21:20:50.344041Z
936118097,94470,0.01446697,2026-01-13T21:20:50.338311Z
936118096,94470,0.0332,2026-01-13T21:20:50.338230Z
936118095,94470,0.00053877,2026-01-13T21:20:50.337929Z
936118094,94470,0.00398932,2026-01-13T21:20:50.337536Z
936118093,94470,0.05161037,2026-01-13T21:20:50.335033Z
936118092,94470,0.00061888,2026-01-13T21:20:50.334562Z
936118091,94470,0.00379286,2026-01-13T21:20:50.333613Z
936118090,94470,0.00079773,2026-01-13T21:20:50.332911Z
936118089,94470,0.01338747,2026-01-13T21:20:50.332408Z
936118088,94470,0.00089263,2026-01-13T21:20:50.332245Z
936118087,94470.02,0.00722029,2026-01-13T21:20:50.326824Z
936118086,94470.02,0.00000001,2026-01-13T21:20:50.265308Z
936118085,94470.02,0.00000001,2026-01-13T21:20:49.558568Z
936118084,94470.02,0.00000001,2026-01-13T21:20:49.402836Z
936118083,94470.02,0.00000001,2026-01-13T21:20:49.265961Z
936118082,94470.02,0.09941379,2026-01-13T21:20:49.181909Z
936118081,94470.03,0.00514302,2026-01-13T21:20:49.146070Z
936118080,94470.02,0.00000001,2026-01-13T21:20:48.946157Z
936118079,94470.02,0.00000001,2026-01-13T21:20:48.754658Z
936118078,94470.02,0.00000001,2026-01-13T21:20:48.572535Z
936118077,94470.02,0.00000001,2026-01-13T21:20:48.238910Z
936118076,94470.02,0.00000001,2026-01-13T21:20:48.095825Z
936118075,94470.02,0.00000001,2026-01-13T21:20:47.935875Z
936118074,94470.02,0.00000001,2026-01-13T21:20:47.582134Z
936118073,94470.02,0.00000001,2026-01-13T21:20:47.374619Z
936118072,94470.02,0.00000001,2026-01-13T21:20:47.257251Z
936118071,94470.02,0.00000001,2026-01-13T21:20:46.905156Z
936118070,94470.02,0.00000001,2026-01-13T21:20:46.752221Z
936118069,94470.02,0.00000001,2026-01-13T21:20:46.637774Z
936118068,94468.25,0.00201687,2026-01-13T21:20:46.297031Z
936118067,94468.25,0.00000001,2026-01-13T21:20:46.280897Z
936118066,94472,0.00004665,2026-01-13T21:20:46.190955Z
936118065,94470.01,0.00000001,2026-01-13T21:20:46.091741Z
936118064,94470.27,0.00100396,2026-01-13T21:20:46.079337Z
936118063,94472,0.00000001,2026-01-13T21:20:45.872298Z
936118057,94475.99,0.02642,2026-01-13T21:20:45.867050Z
936118062,94472,0.0078491,2026-01-13T21:20:45.867050Z
936118061,94474,0.12041857,2026-01-13T21:20:45.867050Z
936118060,94474,0.0322,2026-01-13T21:20:45.867050Z
936118059,94475.98,0.06696878,2026-01-13T21:20:45.867050Z
936118058,94475.99,0.06686878,2026-01-13T21:20:45.867050Z
936118056,94470.03,0.00000001,2026-01-13T21:20:45.545490Z
936118054,94468.03,0.08846,2026-01-13T21:20:45.380095Z
936118055,94470,0.01730028,2026-01-13T21:20:45.380095Z
936118053,94468.02,0.00000001,2026-01-13T21:20:45.361354Z
936118052,94474.57,0.00371314,2026-01-13T21:20:45.313663Z
936118051,94474.57,0.00660696,2026-01-13T21:20:45.313443Z
936118050,94474.57,0.00105722,2026-01-13T21:20:45.305461Z
936118049,94474.57,0.0002582,2026-01-13T21:20:45.304801Z
936118048,94474.57,0.0033633,2026-01-13T21:20:45.304164Z
936118047,94474.57,0.00087847,2026-01-13T21:20:45.301131Z
936118044,94475.99,0.00529234,2026-01-13T21:20:45.292002Z
936118043,94475.99,0.10956195,2026-01-13T21:20:45.292002Z
936118042,94475.99,0.030674,2026-01-13T21:20:45.292002Z
936118041,94475.99,0.04024866,2026-01-13T21:20:45.292002Z
936118046,94475.99,0.00002705,2026-01-13T21:20:45.292002Z
936118045,94475.99,0.01588049,2026-01-13T21:20:45.292002Z
936118040,94475.99,0.06119918,2026-01-13T21:20:45.291137Z
936118039,94475.99,0.00050603,2026-01-13T21:20:45.239594Z
936118038,94475.99,0.00000001,2026-01-13T21:20:45.217849Z
936118037,94476,0.00205773,2026-01-13T21:20:44.476324Z
